COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
CATOOSA,2.0,480.0,459.0,0.0,14.0,15.0,0.0,3.0,1.0,0.0,29.0,19.0,0.0,14.0,17.0,4.0,6324.0,5775.0,0.0,93.0,51.0,13300.0
CHATTOOGA,0.0,89.0,70.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,0.0,1834.0,1906.0,0.0,146.0,84.0,4145.0
DADE,0.0,105.0,88.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,3.0,4.0,1.0,1554.0,1516.0,0.0,2.0,2.0,3286.0
FLOYD,1.0,306.0,267.0,0.0,17.0,6.0,0.0,0.0,3.0,0.0,75.0,70.0,0.0,31.0,18.0,3.0,8186.0,7702.0,0.0,948.0,466.0,18099.0
GORDON,0.0,67.0,63.0,0.0,8.0,5.0,0.0,2.0,0.0,0.0,97.0,65.0,0.0,7.0,10.0,0.0,4742.0,4641.0,0.0,166.0,92.0,9965.0
HARALSON,0.0,81.0,90.0,0.0,3.0,8.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,3.0,3.0,2.0,3161.0,2941.0,0.0,102.0,58.0,6461.0
MURRAY,0.0,155.0,156.0,0.0,6.0,11.0,0.0,1.0,1.0,0.0,50.0,35.0,0.0,5.0,1.0,1.0,2883.0,2967.0,0.0,8.0,0.0,6280.0
PAULDING,5.0,1147.0,995.0,0.0,98.0,85.0,0.0,5.0,1.0,0.0,235.0,180.0,0.0,51.0,28.0,3.0,12733.0,11355.0,1.0,2310.0,1261.0,30493.0
PICKENS,0.0,27.0,30.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,1.0,4.0,0.0,1192.0,1173.0,0.0,0.0,2.0,2446.0
POLK,1.0,97.0,80.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,38.0,20.0,0.0,5.0,2.0,0.0,3273.0,3304.0,1.0,394.0,199.0,7427.0
WALKER,0.0,452.0,426.0,0.0,13.0,12.0,0.0,2.0,1.0,0.0,14.0,16.0,0.0,8.0,11.0,2.0,5513.0,5226.0,0.0,136.0,87.0,11919.0
WHITFIELD,1.0,474.0,480.0,0.0,32.0,18.0,0.0,1.0,2.0,2.0,397.0,298.0,0.0,21.0,23.0,0.0,7011.0,6519.0,0.0,240.0,176.0,15695.0
TOTAL,10.0,3480.0,3204.0,0.0,198.0,174.0,0.0,17.0,11.0,2.0,952.0,721.0,0.0,153.0,122.0,16.0,58406.0,55025.0,2.0,4545.0,2478.0,129516.0
