COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BACON,0.0,18.52,22.06,0.0,0.0,0.0,0.0,0.0,33.33,0.0,25.0,9.09,0.0,11.11,14.29,0.0,35.24,38.08,0.0,9.24,6.93,31.33
BRANTLEY,0.0,9.64,11.48,0.0,0.0,0.0,0.0,0.0,33.33,0.0,4.35,6.67,0.0,33.33,66.67,0.0,26.94,30.37,0.0,23.78,16.22,27.47
BRYAN,37.5,22.6,19.85,0.0,19.26,11.36,0.0,35.71,7.69,0.0,14.49,17.49,0.0,10.81,13.0,0.0,32.14,33.82,0.0,22.16,19.37,29.52
CAMDEN,66.67,18.06,18.89,0.0,12.81,12.2,0.0,7.14,14.29,0.0,10.29,13.08,0.0,14.84,14.29,33.33,28.27,32.17,0.0,19.62,16.63,25.53
CHARLTON,0.0,22.56,20.06,0.0,26.32,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,26.67,0.0,30.41,33.33,0.0,18.67,16.33,27.53
CHATHAM,26.6,20.34,19.03,100.0,17.76,17.37,0.0,24.14,8.7,0.0,15.11,14.99,0.0,16.32,14.37,50.0,38.75,39.36,14.29,30.71,21.47,32.38
CLINCH,0.0,14.29,14.73,0.0,33.33,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,16.67,33.33,0.0,28.61,32.98,0.0,14.84,14.0,25.14
ECHOLS,0.0,20.0,16.95,0.0,0.0,14.29,0.0,0.0,0.0,0.0,13.46,14.29,0.0,0.0,0.0,100.0,29.7,33.38,0.0,23.21,16.67,29.02
EFFINGHAM,0.0,22.59,18.58,0.0,20.31,17.95,0.0,28.57,40.0,0.0,20.69,20.83,0.0,12.5,14.89,20.0,35.16,35.56,0.0,23.19,18.88,32.21
GLYNN,10.0,22.99,22.32,0.0,12.56,21.47,0.0,42.86,18.18,50.0,14.8,13.78,0.0,20.44,11.81,42.86,35.89,37.99,0.0,17.92,13.82,30.66
LIBERTY,0.0,9.51,8.5,0.0,10.06,9.17,0.0,13.79,0.0,0.0,8.69,10.62,0.0,11.74,10.64,0.0,22.99,28.49,0.0,20.54,18.62,19.89
LONG,50.0,13.26,11.75,0.0,16.22,23.53,0.0,66.67,33.33,0.0,6.82,11.86,0.0,15.09,0.0,0.0,23.24,28.41,0.0,14.14,13.09,20.6
LOWNDES,0.0,19.09,10.09,0.0,14.29,14.29,0.0,0.0,0.0,0.0,8.57,6.06,0.0,22.73,12.5,0.0,31.18,33.76,0.0,24.65,19.48,26.86
MCINTOSH,0.0,28.74,26.7,0.0,16.67,26.67,0.0,0.0,0.0,0.0,14.29,23.08,0.0,33.33,11.11,0.0,37.5,39.12,0.0,33.38,21.39,34.47
PIERCE,100.0,20.0,16.71,0.0,10.0,22.22,0.0,50.0,66.67,0.0,16.67,8.33,0.0,33.33,11.11,0.0,35.53,40.52,0.0,14.71,16.07,34.27
WARE,25.0,12.32,10.73,0.0,17.02,14.81,0.0,0.0,16.67,0.0,14.52,12.28,0.0,13.46,17.78,50.0,35.54,40.35,0.0,17.91,15.8,30.67
TOTAL,24.48,19.29,17.88,50.0,15.39,15.91,0.0,22.07,13.73,16.67,12.84,13.71,0.0,15.61,13.61,36.0,34.68,36.91,5.88,25.86,19.43,30.11
