RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,15.24,18.92,12.50,17.03
OTHER,15.70,13.55,50.00,14.49
NATIVE-AM,16.30,11.76,0.00,13.92
HISP-LT,10.92,13.67,28.57,12.45
ASIA-PI,9.22,12.70,0.00,11.15
WHITE,37.62,35.19,13.33,36.32
BLACK,19.84,26.61,10.26,23.84
TOTAL,27.58,29.55,13.33,28.69
