COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BANKS,0.0,56.0,51.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,7.0,6.0,0.0,1.0,3.0,0.0,1940.0,1952.0,0.0,18.0,19.0,4065.0
CLARKE,0.0,90.0,79.0,0.0,16.0,5.0,0.0,1.0,0.0,0.0,33.0,22.0,0.0,1.0,0.0,0.0,637.0,552.0,0.0,626.0,319.0,2381.0
DAWSON,2.0,116.0,108.0,0.0,9.0,12.0,0.0,0.0,2.0,0.0,22.0,9.0,0.0,6.0,2.0,2.0,3176.0,2957.0,0.0,7.0,3.0,6433.0
ELBERT,0.0,30.0,48.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,6.0,0.0,3.0,4.0,0.0,1728.0,1633.0,0.0,455.0,243.0,4160.0
FANNIN,0.0,107.0,100.0,0.0,7.0,6.0,0.0,3.0,1.0,0.0,6.0,7.0,0.0,8.0,2.0,0.0,3198.0,3124.0,0.0,3.0,1.0,6573.0
FORSYTH,7.0,815.0,899.0,0.0,20.0,23.0,0.0,2.0,3.0,0.0,74.0,69.0,0.0,31.0,18.0,8.0,6342.0,5925.0,0.0,59.0,36.0,14331.0
FRANKLIN,0.0,57.0,60.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,11.0,4.0,0.0,4.0,0.0,0.0,2343.0,2283.0,0.0,116.0,49.0,4932.0
GILMER,2.0,143.0,136.0,0.0,8.0,6.0,0.0,2.0,0.0,0.0,16.0,12.0,0.0,1.0,2.0,1.0,3448.0,3369.0,0.0,5.0,4.0,7155.0
HABERSHAM,2.0,153.0,154.0,0.0,9.0,11.0,0.0,0.0,1.0,0.0,41.0,20.0,0.0,7.0,12.0,4.0,4495.0,4049.0,0.0,42.0,29.0,9029.0
HALL,11.0,1328.0,1248.0,0.0,91.0,72.0,0.0,3.0,9.0,5.0,553.0,374.0,0.0,73.0,48.0,17.0,17294.0,15622.0,1.0,1037.0,586.0,38372.0
HART,0.0,63.0,58.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,8.0,6.0,0.0,6.0,3.0,0.0,2340.0,2293.0,0.0,306.0,166.0,5256.0
JACKSON,3.0,286.0,248.0,0.0,20.0,18.0,0.0,0.0,1.0,0.0,81.0,68.0,0.0,27.0,19.0,4.0,7046.0,6383.0,0.0,355.0,220.0,14779.0
LUMPKIN,0.0,175.0,168.0,0.0,13.0,9.0,0.0,8.0,11.0,0.0,25.0,15.0,0.0,5.0,8.0,1.0,3391.0,3195.0,0.0,17.0,11.0,7052.0
MADISON,1.0,135.0,139.0,0.0,8.0,12.0,0.0,0.0,1.0,0.0,14.0,13.0,0.0,13.0,6.0,1.0,3065.0,2940.0,0.0,244.0,123.0,6715.0
PICKENS,0.0,56.0,58.0,0.0,9.0,6.0,0.0,1.0,0.0,0.0,25.0,12.0,0.0,3.0,6.0,0.0,2647.0,2520.0,0.0,15.0,5.0,5363.0
RABUN,0.0,77.0,78.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,8.0,5.0,0.0,1.0,5.0,0.0,2286.0,2041.0,0.0,4.0,6.0,4517.0
STEPHENS,0.0,57.0,50.0,0.0,8.0,2.0,0.0,1.0,1.0,0.0,6.0,3.0,0.0,3.0,1.0,0.0,2338.0,2177.0,0.0,176.0,103.0,4926.0
TOWNS,0.0,49.0,54.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1802.0,1650.0,0.0,6.0,4.0,3577.0
UNION,0.0,135.0,164.0,0.0,4.0,6.0,0.0,1.0,1.0,0.0,13.0,10.0,0.0,9.0,1.0,2.0,3396.0,3188.0,0.0,3.0,4.0,6937.0
WHITE,0.0,87.0,74.0,0.0,7.0,8.0,0.0,1.0,0.0,0.0,11.0,15.0,0.0,6.0,3.0,0.0,3479.0,3228.0,0.0,33.0,16.0,6968.0
TOTAL,28.0,4015.0,3974.0,0.0,249.0,208.0,0.0,27.0,34.0,6.0,963.0,678.0,0.0,208.0,144.0,40.0,76391.0,71081.0,1.0,3527.0,1947.0,163521.0
