COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
APPLING,0.0,20.35,15.2,0.0,16.67,4.35,0.0,0.0,0.0,0.0,19.75,9.86,0.0,14.29,14.29,0.0,38.44,40.99,0.0,23.11,19.02,34.95
BULLOCH,50.0,20.07,18.36,0.0,20.0,16.41,0.0,14.29,33.33,100.0,19.76,16.88,0.0,18.75,14.41,42.86,35.35,35.27,0.0,16.81,12.96,28.51
BURKE,100.0,18.87,10.93,0.0,18.18,13.64,0.0,33.33,16.67,0.0,19.44,23.08,0.0,21.74,21.43,0.0,37.64,40.56,0.0,27.96,20.48,31.06
CANDLER,0.0,20.27,23.84,0.0,11.11,0.0,0.0,0.0,0.0,0.0,17.46,21.43,0.0,50.0,25.0,50.0,51.17,55.54,0.0,29.53,26.09,44.6
COFFEE,0.0,14.97,12.66,0.0,14.29,8.77,0.0,0.0,60.0,0.0,10.76,8.88,0.0,12.07,9.09,0.0,30.31,32.82,0.0,19.24,12.85,26.36
COLUMBIA,30.3,22.87,20.59,0.0,19.5,18.47,0.0,31.71,34.48,0.0,23.79,22.56,0.0,18.54,19.53,21.43,39.02,39.69,10.0,30.3,26.25,34.99
EFFINGHAM,0.0,14.04,14.36,0.0,7.14,23.53,0.0,0.0,30.0,0.0,14.52,17.39,0.0,31.58,17.65,50.0,33.2,34.0,0.0,21.15,16.65,29.8
EMANUEL,0.0,13.82,17.13,0.0,20.83,0.0,0.0,100.0,0.0,0.0,13.89,21.88,0.0,28.57,30.77,0.0,38.43,41.93,0.0,21.46,15.43,32.16
EVANS,100.0,17.54,22.43,0.0,7.69,20.0,0.0,25.0,0.0,0.0,4.26,12.2,0.0,18.18,0.0,0.0,37.13,39.06,0.0,22.36,19.17,31.69
JEFF DAVIS,0.0,22.95,11.76,0.0,13.33,11.11,0.0,0.0,0.0,0.0,17.39,10.94,0.0,16.67,0.0,0.0,36.34,39.03,0.0,31.59,27.48,35.46
JENKINS,0.0,15.6,12.59,0.0,40.0,33.33,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,20.0,0.0,34.29,36.46,0.0,21.49,15.0,27.82
LAURENS,0.0,25.16,19.96,0.0,9.3,18.18,0.0,0.0,11.11,0.0,20.29,17.65,0.0,14.08,8.97,50.0,43.31,46.6,0.0,27.27,21.69,36.91
MONTGOMERY,0.0,23.53,28.95,0.0,20.0,25.0,0.0,0.0,0.0,0.0,6.45,4.17,0.0,33.33,0.0,0.0,38.35,42.08,0.0,25.75,18.25,35.31
RICHMOND,12.35,18.21,14.39,50.0,16.27,12.06,0.0,21.05,27.59,0.0,16.46,14.18,0.0,13.83,17.65,26.32,34.47,35.85,19.05,27.44,21.88,27.46
SCREVEN,0.0,18.18,14.06,0.0,25.0,22.22,0.0,0.0,0.0,0.0,28.57,22.22,0.0,22.22,12.5,50.0,36.12,37.68,0.0,24.51,16.69,29.75
TATTNALL,25.0,15.62,18.14,0.0,11.54,22.22,0.0,33.33,50.0,0.0,9.79,10.74,0.0,10.53,7.14,50.0,33.93,37.22,0.0,23.23,17.53,30.81
TOOMBS,0.0,15.42,20.82,0.0,11.32,9.38,0.0,0.0,0.0,0.0,10.53,5.84,0.0,18.18,13.51,100.0,36.7,37.27,33.33,15.62,12.75,29.93
TREUTLEN,0.0,25.53,17.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,32.76,0.0,25.94,17.9,28.29
TOTAL,17.78,19.65,17.02,25.0,17.08,14.69,0.0,19.26,26.17,20.0,17.65,15.67,0.0,17.13,17.47,32.05,36.69,38.27,16.87,25.57,20.21,30.85
