COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BAKER,0.0,13.0,12.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,5.0,4.0,0.0,574.0,504.0,0.0,555.0,416.0,2103.0
BIBB,8.0,1108.0,1245.0,0.0,211.0,168.0,0.0,15.0,18.0,3.0,213.0,137.0,1.0,167.0,154.0,3.0,10796.0,9366.0,4.0,24533.0,16817.0,64967.0
CALHOUN,0.0,10.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,9.0,6.0,0.0,615.0,544.0,0.0,1021.0,721.0,2964.0
CHATTAHOOCHEE,0.0,127.0,159.0,0.0,33.0,35.0,0.0,2.0,0.0,0.0,90.0,100.0,0.0,32.0,25.0,0.0,1166.0,1048.0,0.0,589.0,452.0,3858.0
CLAY,0.0,11.0,15.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,402.0,368.0,0.0,649.0,390.0,1846.0
CRAWFORD,0.0,110.0,172.0,0.0,11.0,17.0,0.0,0.0,3.0,0.0,18.0,18.0,0.0,8.0,6.0,0.0,2864.0,2652.0,1.0,924.0,711.0,7515.0
CRISP,3.0,106.0,109.0,0.0,15.0,24.0,0.0,1.0,2.0,0.0,36.0,29.0,0.0,38.0,33.0,0.0,3650.0,3046.0,1.0,3125.0,2049.0,12267.0
DECATUR,7.0,227.0,297.0,0.0,41.0,32.0,0.0,5.0,1.0,0.0,87.0,81.0,0.0,32.0,20.0,0.0,5111.0,4306.0,3.0,3773.0,2457.0,16480.0
DOOLY,0.0,69.0,68.0,0.0,11.0,11.0,0.0,1.0,0.0,0.0,43.0,33.0,0.0,13.0,13.0,0.0,1488.0,1353.0,0.0,1761.0,1218.0,6082.0
DOUGHERTY,16.0,920.0,955.0,0.0,167.0,148.0,0.0,12.0,9.0,2.0,198.0,154.0,0.0,137.0,123.0,1.0,9802.0,8229.0,11.0,22626.0,15367.0,58877.0
