COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BANKS,0.0,29.63,22.08,0.0,46.15,29.41,0.0,0.0,100.0,0.0,12.73,8.57,0.0,2.86,7.89,0.0,41.6,45.21,0.0,20.93,18.45,41.37
CLARKE,0.0,21.58,18.0,0.0,39.02,14.71,0.0,50.0,0.0,0.0,18.44,12.94,0.0,6.67,0.0,0.0,38.96,40.44,0.0,27.81,20.74,29.37
DAWSON,33.33,28.09,23.53,0.0,42.86,38.71,0.0,0.0,40.0,0.0,30.14,13.64,0.0,15.79,10.0,100.0,42.36,43.17,0.0,28.0,7.69,41.38
ELBERT,0.0,23.08,26.37,0.0,13.33,14.29,0.0,50.0,0.0,0.0,11.9,12.77,0.0,15.0,21.05,0.0,40.64,43.82,0.0,22.63,16.64,34.89
FANNIN,0.0,36.15,33.78,0.0,35.0,25.0,0.0,50.0,16.67,0.0,20.0,23.33,0.0,32.0,18.18,0.0,37.52,40.91,0.0,21.43,7.69,38.82
FORSYTH,63.64,31.31,32.98,0.0,22.47,24.21,0.0,22.22,17.65,0.0,23.64,22.62,0.0,22.79,18.95,40.0,41.12,41.86,0.0,28.64,19.35,39.38
FRANKLIN,0.0,27.27,27.03,0.0,21.05,0.0,0.0,0.0,33.33,0.0,26.19,10.53,0.0,12.5,0.0,0.0,40.93,44.28,0.0,22.61,13.65,39.91
GILMER,66.67,31.57,28.1,0.0,25.0,15.79,0.0,40.0,0.0,0.0,14.29,9.45,0.0,5.26,16.67,50.0,39.68,41.81,0.0,26.32,15.38,39.57
HABERSHAM,33.33,27.47,26.06,0.0,21.95,21.15,0.0,0.0,25.0,0.0,20.0,7.02,0.0,5.56,9.76,66.67,41.23,41.86,0.0,17.72,14.43,39.24
HALL,25.58,26.38,24.5,0.0,21.02,18.75,0.0,11.54,28.12,35.71,17.62,12.31,0.0,14.12,10.57,39.53,42.47,43.54,50.0,25.22,20.05,37.66
HART,0.0,25.93,25.11,0.0,27.27,10.53,0.0,50.0,0.0,100.0,20.0,16.22,0.0,11.76,6.98,0.0,37.62,42.07,0.0,21.81,16.42,35.59
JACKSON,60.0,26.65,21.81,0.0,21.28,19.57,0.0,0.0,25.0,0.0,21.15,19.83,0.0,15.0,12.03,40.0,42.85,43.6,0.0,28.86,22.63,40.18
LUMPKIN,0.0,34.31,30.55,0.0,31.71,23.68,0.0,38.1,44.0,0.0,23.15,16.67,0.0,11.36,29.63,50.0,40.34,42.55,0.0,21.79,15.07,40.24
MADISON,50.0,23.89,25.55,0.0,23.53,30.0,0.0,0.0,50.0,0.0,17.5,21.67,0.0,26.0,20.69,20.0,41.23,44.63,0.0,31.85,20.33,39.96
PICKENS,0.0,26.17,23.39,0.0,36.0,33.33,0.0,25.0,0.0,0.0,34.25,24.0,0.0,12.0,26.09,0.0,40.87,45.16,0.0,24.59,8.62,41.72
RABUN,0.0,33.33,37.32,0.0,23.53,6.67,0.0,50.0,0.0,0.0,19.05,7.46,0.0,7.14,20.83,0.0,41.75,42.0,0.0,13.33,25.0,41.0
STEPHENS,0.0,20.73,17.67,0.0,21.62,8.33,0.0,16.67,50.0,0.0,13.04,6.67,0.0,6.12,2.0,0.0,32.76,35.47,0.0,19.84,15.37,31.46
TOWNS,0.0,40.83,47.37,0.0,20.0,22.22,0.0,25.0,50.0,0.0,26.67,20.0,0.0,0.0,10.0,0.0,39.66,41.46,0.0,18.18,15.38,40.25
UNION,0.0,41.03,44.69,0.0,18.18,31.58,0.0,50.0,33.33,0.0,25.49,30.3,0.0,28.12,11.11,66.67,42.82,45.28,0.0,27.27,28.57,43.72
TOTAL,29.47,28.43,27.1,0.0,24.1,20.82,0.0,22.31,29.57,35.29,18.93,13.64,0.0,14.35,11.92,37.74,40.99,42.83,12.5,25.04,18.71,38.86
