ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,43.89,40.23,0.00,41.90
2016 Primary,40.22,36.03,0.00,37.96
2016 Primary Runoff,35.15,31.43,0.00,33.14
2016 General,71.71,69.91,50.00,70.73
2018 Primary,24.16,21.71,100.0,22.96
2018 Primary Runoff,24.22,19.27,50.00,21.63
2018 General,64.69,63.61,100.0,64.16
