ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,40.22,39.89,0.00,40.05
2016 Primary,34.16,34.21,0.00,34.19
2016 Primary Runoff,31.79,29.48,0.00,30.58
2016 General,67.70,71.75,0.00,69.78
2018 Primary,20.28,17.26,0.00,18.68
2018 Primary Runoff,20.40,17.65,0.00,18.93
2018 General,63.53,61.52,0.00,62.42
