ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,33.33,18.87,33.33,0.00,18.18,41.54,27.40,40.05
2016 Primary,22.22,9.62,5.26,0.00,0.00,36.38,16.77,34.19
2016 Primary Runoff,11.11,1.92,15.79,0.00,0.00,32.91,10.97,30.58
2016 General,54.55,71.70,71.43,0.00,38.46,70.79,57.93,69.78
2018 Primary,15.38,21.15,0.00,0.00,0.00,20.23,4.11,18.68
2018 Primary Runoff,15.38,1.89,0.00,0.00,0.00,20.94,3.76,18.93
2018 General,38.46,55.77,47.83,0.00,57.14,65.38,38.15,62.42
