ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,37.39,35.66,0.00,36.47
2016 Primary,29.88,24.01,0.00,26.79
2016 Primary Runoff,19.52,14.34,0.00,16.79
2016 General,67.30,64.38,0.00,65.77
2018 Primary,23.55,18.60,0.00,21.08
2018 Primary Runoff,17.32,13.23,0.00,15.26
2018 General,59.53,58.87,0.00,59.20
