ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,33.33,31.25,0.00,0.00,66.67,38.36,23.08,36.47
2016 Primary,33.33,16.16,0.00,0.00,50.00,29.95,14.81,26.79
2016 Primary Runoff,0.00,1.01,0.00,0.00,0.00,21.83,7.41,16.79
2016 General,50.00,63.64,100.0,100.0,50.00,67.07,58.06,65.77
2018 Primary,20.00,16.25,0.00,0.00,50.00,23.22,10.87,21.08
2018 Primary Runoff,20.00,2.60,0.00,0.00,25.00,18.52,9.09,15.26
2018 General,40.00,68.42,50.00,100.0,80.00,59.69,41.18,59.20
