COUNTY NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
CLAYTON,32252.0,15.0,1363.0,888.0,0.0,313.0,192.0,0.0,19.0,18.0,5.0,686.0,428.0,5.0,394.0,488.0,0.0,1954.0,1593.0,19.0,15235.0,8637.0
DEKALB,80256.0,11.0,3307.0,2816.0,2.0,800.0,566.0,0.0,47.0,31.0,1.0,877.0,654.0,1.0,950.0,687.0,10.0,18757.0,16557.0,3.0,21582.0,12597.0
FULTON,192784.0,198.0,11284.0,9434.0,15.0,1754.0,1259.0,0.0,82.0,65.0,8.0,1898.0,1638.0,8.0,1654.0,1390.0,122.0,33020.0,34084.0,76.0,58764.0,36031.0
TOTAL,305292.0,224.0,15954.0,13138.0,17.0,2867.0,2017.0,0.0,148.0,114.0,14.0,3461.0,2720.0,14.0,2998.0,2565.0,132.0,53731.0,52234.0,98.0,95581.0,57265.0
