ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,31.21,30.77,0.00,30.97
2016 Primary,28.90,28.50,0.00,28.69
2016 Primary Runoff,17.63,16.75,0.00,17.16
2016 General,64.39,66.91,0.00,65.77
2018 Primary,16.72,17.01,0.00,16.85
2018 Primary Runoff,14.75,13.16,0.00,13.88
2018 General,58.29,61.74,0.00,60.08
