ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,28.78,25.71,0.00,27.02
2016 Primary,26.39,25.17,0.00,25.69
2016 Primary Runoff,15.17,13.44,0.00,14.18
2016 General,56.75,61.50,14.29,59.42
2018 Primary,18.86,18.21,0.00,18.48
2018 Primary Runoff,12.31,9.10,0.00,10.48
2018 General,54.67,57.98,11.11,56.51
