ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,23.11,21.66,0.00,22.26
2016 Primary,22.32,22.08,0.00,22.17
2016 Primary Runoff,13.00,11.10,0.00,11.89
2016 General,50.30,57.89,16.67,54.69
2018 Primary,18.29,18.66,0.00,18.49
2018 Primary Runoff,8.68,6.73,0.00,7.54
2018 General,49.00,54.35,14.29,52.08
