ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,46.50,41.18,0.00,43.72
2016 Primary,35.26,33.75,0.00,34.47
2016 Primary Runoff,18.34,18.18,0.00,18.26
2016 General,72.14,76.01,0.00,74.10
2018 Primary,20.37,17.58,0.00,18.90
2018 Primary Runoff,19.67,15.92,0.00,17.70
2018 General,69.24,72.27,0.00,70.73
