ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,13.56,13.45,5.36,50.00,11.76,35.17,16.17,22.26
2016 Primary,3.39,12.91,18.64,0.00,5.88,35.98,12.99,22.17
2016 Primary Runoff,5.08,1.49,0.00,0.00,2.94,26.91,7.95,11.89
2016 General,32.35,45.43,45.76,66.67,25.00,69.07,41.00,54.69
2018 Primary,6.25,19.13,1.64,25.00,7.89,19.15,8.52,18.49
2018 Primary Runoff,1.56,1.48,1.64,25.00,2.63,16.72,2.91,7.54
2018 General,12.12,44.48,40.91,20.00,23.81,66.20,28.87,52.08
