COUNTY NAME,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-OVER,TOTAL
CHATTOOGA,5.32,7.61,10.53,12.02,16.22,17.87,21.19,28.20,35.61,35.22,21.45
CHEROKEE,5.94,4.46,7.35,10.54,13.69,16.63,19.71,24.02,27.78,36.10,17.99
CLARKE,5.16,6.37,11.02,14.86,19.37,21.11,23.06,29.79,37.40,45.08,19.72
CLAY,3.66,3.94,5.41,4.46,4.81,13.22,9.85,22.73,19.59,23.34,14.50
CLAYTON,2.58,2.12,3.92,6.55,9.33,12.34,14.96,19.88,24.20,29.27,11.89
CLINCH,7.52,7.14,7.40,15.19,20.59,17.50,20.61,22.25,30.91,36.12,20.47
COBB,3.95,2.61,4.51,6.98,10.02,13.07,16.70,21.26,27.20,36.94,15.17
COFFEE,9.20,8.18,11.21,14.41,17.28,19.55,24.26,25.49,34.55,34.38,20.90
COLQUITT,3.87,5.83,9.95,12.27,16.13,16.89,22.08,27.17,32.30,34.72,20.23
COLUMBIA,4.11,3.20,4.65,6.72,9.74,13.78,18.37,22.45,29.78,35.49,16.03
COOK,2.50,3.73,4.10,5.88,7.84,10.45,12.06,16.75,19.72,27.77,12.99
COWETA,3.16,2.06,3.72,4.98,6.83,9.41,12.21,16.49,21.83,32.32,12.69
CRAWFORD,3.29,3.60,5.02,8.51,6.69,13.64,12.86,17.09,24.29,28.18,14.68
CRISP,5.95,4.17,7.27,10.22,15.90,18.66,21.02,26.55,34.79,39.36,20.76
DADE,6.01,5.11,9.52,10.58,13.09,14.97,19.17,26.53,29.94,29.77,18.35
DAWSON,4.14,5.21,7.20,10.61,12.05,13.79,18.65,21.79,27.91,41.35,20.81
DECATUR,3.30,3.68,5.05,7.97,9.24,13.80,17.95,20.16,25.36,30.08,15.56
DEKALB,4.14,3.40,5.68,8.87,13.11,17.06,20.81,25.87,32.27,37.02,17.01
DODGE,6.89,8.32,12.96,14.27,16.35,18.61,19.36,23.38,29.67,32.65,20.39
DOOLY,3.89,4.85,7.31,9.79,13.27,14.14,16.57,19.58,24.96,25.64,15.79
DOUGHERTY,2.64,3.41,6.86,10.73,14.33,18.14,22.34,29.12,36.10,39.38,19.23
DOUGLAS,2.82,2.89,5.56,7.90,10.09,12.96,15.75,19.89,26.26,33.83,14.33
EARLY,3.46,4.36,6.04,10.07,10.95,11.48,12.56,15.63,20.34,23.20,13.25
ECHOLS,14.12,11.17,11.46,13.79,14.46,21.43,21.89,17.90,24.11,27.25,18.66
EFFINGHAM,3.14,3.34,4.95,8.34,9.58,11.99,16.73,20.35,27.49,35.46,14.86
ELBERT,2.32,3.41,3.47,6.71,6.24,11.49,11.75,15.19,20.35,26.97,13.59
EMANUEL,5.56,5.76,7.78,9.69,11.88,15.22,20.89,25.75,31.16,35.44,19.51
EVANS,6.35,4.91,5.84,10.93,15.49,15.49,24.31,33.85,29.22,39.55,22.01
FANNIN,9.62,8.97,13.19,15.68,19.06,20.67,23.96,27.68,34.90,37.73,26.39
FAYETTE,5.07,3.15,6.45,8.07,11.05,13.78,17.26,24.64,32.11,41.49,19.78
FLOYD,3.50,3.43,6.37,8.90,10.80,12.95,14.77,20.58,25.96,32.03,16.48
FORSYTH,5.98,4.39,7.57,11.24,14.75,17.52,19.86,22.05,27.99,39.08,18.75
FRANKLIN,5.97,5.10,7.66,11.83,12.17,20.97,16.43,18.44,24.00,30.91,18.25
FULTON,3.17,2.58,4.38,6.70,8.94,11.65,14.85,19.34,26.92,34.22,13.47
GILMER,12.34,9.62,16.50,19.14,22.77,26.86,28.67,31.34,36.72,43.87,30.05
GLASCOCK,14.47,15.91,24.79,15.69,25.14,26.70,33.33,30.06,30.99,36.86,27.15
GLYNN,3.95,3.43,6.69,10.66,12.39,14.38,18.48,25.06,31.73,40.41,20.57
GORDON,3.31,4.39,7.46,10.81,13.11,14.58,17.29,19.91,25.09,30.67,16.12
GRADY,5.74,5.89,9.18,14.49,16.54,15.77,20.46,23.82,29.89,35.13,20.40
GREENE,10.01,10.30,15.41,21.13,26.58,26.83,29.19,35.30,42.62,50.95,34.08
GWINNETT,2.89,2.05,3.29,4.94,7.00,9.77,13.57,18.15,23.57,30.15,11.81
HABERSHAM,3.74,4.71,6.31,11.04,15.28,15.69,18.45,20.59,29.03,35.42,20.02
HALL,3.83,3.13,4.77,6.31,9.30,11.78,15.22,19.51,26.46,34.31,16.00
HANCOCK,22.37,17.02,22.05,26.04,26.99,32.44,35.64,36.80,44.37,43.44,33.39
HARALSON,6.43,5.53,8.17,12.16,14.41,15.62,20.99,22.96,31.22,39.26,20.23
HARRIS,2.62,1.78,4.65,5.47,8.95,12.69,14.59,18.44,22.04,31.73,15.27
HART,3.28,2.83,5.05,6.26,7.80,12.99,11.84,17.19,20.77,29.71,15.92
HEARD,4.87,4.06,6.09,9.13,11.17,13.67,18.84,22.44,29.87,36.72,18.29
HENRY,2.86,2.12,4.14,6.43,8.77,11.12,15.02,18.87,24.02,31.83,12.99
HOUSTON,2.85,2.54,3.76,6.00,7.47,9.86,13.66,18.57,23.58,33.13,13.27
IRWIN,7.72,5.93,8.79,11.14,14.35,13.68,22.22,21.29,24.94,32.18,18.84
JACKSON,3.49,2.98,5.01,7.02,8.51,11.73,15.35,19.12,27.49,34.01,15.44
JASPER,4.94,2.70,4.88,7.18,9.33,11.67,15.49,21.02,25.73,31.69,16.04
JEFF DAVIS,7.33,7.25,9.53,12.67,15.27,19.39,20.92,25.52,31.40,35.80,20.56
JEFFERSON,3.20,3.10,4.85,5.46,7.76,8.76,11.65,17.79,20.56,24.73,13.06
JENKINS,3.53,4.35,3.28,4.23,7.12,12.40,12.45,17.62,20.92,26.86,13.60
JOHNSON,10.97,6.47,8.87,13.83,19.63,20.50,21.60,19.50,26.26,32.20,20.45
JONES,3.18,3.11,5.46,10.10,10.72,13.17,18.80,22.45,29.67,39.46,18.35
LAMAR,1.99,3.20,3.49,7.40,8.92,12.56,13.24,19.11,24.49,31.22,15.13
LANIER,3.88,3.91,9.67,14.58,14.52,14.39,17.05,20.92,30.18,29.21,16.56
LAURENS,6.75,6.25,8.68,13.16,18.43,19.28,23.02,26.42,35.13,38.52,22.42
LEE,5.80,4.39,8.34,10.35,13.56,17.15,20.50,25.06,30.58,37.10,18.02
LIBERTY,3.45,2.74,3.62,5.28,8.70,14.06,17.87,24.16,31.58,37.87,13.92
LINCOLN,11.31,10.98,12.83,15.89,17.51,29.49,33.05,31.42,38.71,48.24,29.76
LONG,2.18,2.28,3.29,4.44,4.68,7.21,12.07,13.68,19.10,24.04,8.93
LOWNDES,2.17,2.47,4.34,6.51,9.64,11.50,14.25,18.41,24.97,30.06,12.86
LUMPKIN,7.34,5.60,9.48,13.48,16.58,20.44,23.74,27.43,30.80,41.18,22.98
MCDUFFIE,3.54,3.08,4.38,8.89,11.74,13.97,16.57,23.80,31.80,36.64,17.78
MCINTOSH,13.11,13.07,19.73,20.99,28.24,31.54,37.08,42.49,47.02,55.21,35.89
MACON,3.83,4.10,7.08,11.01,13.62,16.40,20.92,25.94,31.85,33.31,19.27
MADISON,4.98,3.66,7.35,8.56,12.67,13.19,17.47,20.93,26.54,33.83,17.19
MARION,14.86,13.35,20.65,28.57,28.82,28.37,31.60,33.40,43.91,44.29,30.64
MERIWETHER,3.65,1.89,4.50,6.19,6.63,12.61,12.97,17.92,24.28,27.17,14.45
MILLER,2.59,1.22,4.28,4.48,4.50,8.96,8.40,10.80,10.20,18.15,9.24
MITCHELL,2.35,2.52,3.70,5.20,6.76,10.29,11.97,16.53,22.80,24.16,12.31
MONROE,5.10,4.64,8.40,14.08,14.81,16.74,21.02,24.35,31.62,39.54,21.19
MONTGOMERY,16.09,13.57,16.24,24.20,28.80,32.44,32.75,34.04,45.22,49.40,32.46
MORGAN,4.42,5.70,6.88,9.56,10.68,17.77,17.56,23.30,31.66,42.12,21.03
MURRAY,5.61,4.92,7.15,10.98,13.73,14.97,18.16,20.83,24.90,30.46,16.47
MUSCOGEE,4.58,5.12,7.61,10.43,15.14,18.81,23.81,29.69,35.92,42.82,20.27
NEWTON,3.69,3.87,5.97,8.30,10.44,13.80,15.87,21.01,28.18,37.58,15.75
OCONEE,7.40,5.22,9.70,10.78,12.97,16.69,21.55,26.43,34.92,43.01,20.95
OGLETHORPE,3.17,3.07,6.36,7.21,7.06,12.85,16.04,20.72,29.37,35.74,17.19
PAULDING,3.03,2.97,4.94,7.20,9.96,11.70,14.02,17.15,22.94,30.09,12.42
PEACH,1.49,2.51,4.10,4.51,8.29,9.89,15.06,18.49,27.08,31.95,13.80
PICKENS,6.24,7.12,8.57,15.94,18.17,19.71,20.68,23.71,30.14,37.33,22.82
PIERCE,8.79,8.85,14.81,19.83,22.48,27.55,27.93,31.39,38.97,47.24,28.06
PIKE,4.77,4.83,9.92,11.39,15.06,17.93,22.68,27.42,36.67,41.20,21.56
POLK,5.03,6.58,10.39,13.86,17.48,19.17,22.59,26.71,31.38,39.32,21.92
PULASKI,4.66,4.81,5.31,7.49,9.41,10.64,16.04,19.31,22.75,27.41,15.85
PUTNAM,3.62,2.44,4.07,5.43,8.08,10.76,10.79,18.17,28.06,36.81,18.64
QUITMAN,12.40,15.38,19.23,19.10,24.73,33.33,33.33,33.33,41.89,45.20,32.64
RABUN,5.12,7.82,6.59,10.27,12.58,15.59,20.36,24.38,35.00,42.26,25.35
RANDOLPH,2.62,5.38,6.85,17.42,11.19,16.94,16.18,20.93,35.96,32.77,19.76
RICHMOND,5.66,5.42,9.27,14.23,19.53,23.95,28.83,34.01,41.19,45.50,23.51
ROCKDALE,3.43,2.51,4.91,8.54,11.43,14.71,19.24,23.86,30.17,35.50,16.97
SCHLEY,4.25,1.08,5.58,6.85,7.84,13.78,12.50,14.85,16.30,23.02,12.11
SCREVEN,2.71,2.82,3.68,6.26,7.21,7.06,10.36,15.34,19.36,24.78,11.95
SEMINOLE,2.97,6.00,4.86,10.90,11.74,13.44,12.88,19.96,22.15,22.29,14.71
SPALDING,2.79,2.65,4.80,6.27,8.86,11.38,13.35,20.05,29.66,35.29,16.05
STEPHENS,3.90,2.96,6.92,8.94,12.69,15.16,15.99,20.83,25.57,33.30,17.82
STEWART,11.74,12.90,11.01,14.78,15.62,24.91,24.19,26.21,34.75,30.75,22.94
SUMTER,6.06,6.24,11.79,15.38,21.15,25.34,29.12,32.58,40.60,40.63,24.89
TALBOT,1.88,2.83,2.01,4.07,7.62,9.07,10.43,13.04,20.50,22.41,12.01
TALIAFERRO,9.82,4.95,7.87,3.66,7.41,14.68,15.97,20.54,32.61,29.97,18.70
TATTNALL,3.27,3.79,8.46,10.88,12.23,17.28,17.10,17.84,28.34,30.56,17.06
TAYLOR,3.01,4.55,4.81,7.55,8.31,11.08,14.68,17.71,21.48,25.23,14.01
TELFAIR,5.79,4.26,5.49,8.46,10.38,11.09,16.55,17.34,25.48,26.58,15.72
TERRELL,5.99,3.76,6.98,12.08,14.22,14.50,20.53,24.84,31.27,37.96,20.05
THOMAS,0.38,0.37,0.50,0.77,1.16,1.61,1.91,3.61,6.07,9.22,3.54
TIFT,4.99,5.71,9.81,12.85,17.34,19.51,23.28,27.68,31.84,37.78,20.55
TOOMBS,9.47,9.15,14.76,16.27,25.02,26.34,28.30,35.91,40.74,43.23,27.22
TOWNS,3.34,5.43,3.68,10.82,11.97,11.68,12.94,16.71,23.61,32.08,20.01
TREUTLEN,14.22,11.36,11.40,18.24,19.35,19.82,22.51,25.21,26.00,29.90,21.28
TROUP,2.83,2.83,5.78,7.25,9.98,13.05,15.15,21.39,27.42,33.17,15.58
TURNER,5.52,6.58,9.74,10.84,13.81,14.91,19.07,21.12,26.30,31.84,18.01
TWIGGS,11.13,11.93,14.92,17.94,20.98,25.10,28.42,37.30,41.65,45.41,28.88
UNION,5.43,4.00,10.77,8.33,14.32,20.74,17.50,19.13,29.49,33.80,23.03
UPSON,9.79,9.33,16.04,16.64,20.16,22.87,27.23,31.88,36.68,42.08,26.24
WALKER,3.64,3.11,4.98,6.91,9.21,10.34,14.38,18.37,21.36,25.54,13.90
WALTON,4.43,4.52,6.79,8.53,11.80,14.10,18.08,24.67,31.33,38.59,18.15
WARE,5.09,7.38,9.95,11.30,16.33,18.00,22.32,27.18,32.21,37.79,21.80
WARREN,5.70,5.00,6.85,14.53,14.72,18.21,20.24,24.87,27.91,33.18,20.04
WASHINGTON,2.73,3.24,5.95,6.50,10.10,10.69,15.86,22.16,28.86,32.05,16.47
WAYNE,8.22,9.13,13.45,20.11,24.59,29.16,30.98,38.46,42.25,49.96,29.43
WEBSTER,15.98,17.35,24.27,21.65,28.68,34.51,40.56,46.11,40.30,42.54,33.57
WHEELER,7.09,2.81,7.21,8.17,8.30,12.45,16.23,17.67,24.76,27.75,15.91
WHITE,3.02,3.52,3.51,6.61,8.00,11.35,13.93,19.17,23.37,34.25,17.54
WHITFIELD,4.02,4.02,5.95,9.26,11.01,13.78,18.47,22.94,27.90,34.62,17.05
WILCOX,7.05,4.64,10.25,11.80,12.06,20.87,20.16,21.62,29.05,37.50,20.73
WILKES,4.70,2.64,5.87,8.81,8.97,14.00,17.36,21.37,25.80,31.31,18.02
WILKINSON,15.11,13.98,19.43,23.26,28.14,34.25,38.62,46.94,50.92,54.67,36.26
WORTH,4.05,3.82,6.85,10.94,11.06,13.16,14.84,23.99,29.83,34.22,17.84
TOTAL,4.01,3.55,5.76,8.34,11.18,14.04,17.54,22.25,28.66,35.44,16.36
