COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
APPLING,0.00,8.33,8.49,0.00,14.29,10.00,0.00,0.00,0.00,0.00,5.88,5.08,0.00,23.81,10.00,0.00,31.67,33.72,0.00,14.64,11.61,27.88
ATKINSON,0.00,14.29,22.73,0.00,25.00,14.29,0.00,0.00,0.00,0.00,8.79,5.33,0.00,0.00,100.0,0.00,43.35,46.32,0.00,46.35,37.67,42.34
BACON,0.00,17.32,11.81,0.00,0.00,0.00,0.00,0.00,50.00,0.00,4.00,0.00,0.00,11.11,14.29,0.00,27.93,34.18,0.00,12.17,9.06,26.89
BAKER,0.00,16.67,16.67,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.59,24.21,0.00,18.76,13.39,19.19
BALDWIN,0.00,9.13,9.43,0.00,3.23,16.28,0.00,0.00,0.00,0.00,6.41,12.28,0.00,14.13,9.88,0.00,20.32,24.94,0.00,14.74,12.99,18.49
BANKS,0.00,11.49,7.19,0.00,8.33,20.00,0.00,0.00,100.0,0.00,0.00,0.00,0.00,4.00,3.03,0.00,20.56,25.09,0.00,7.23,11.88,21.64
BARROW,0.00,6.77,5.69,0.00,2.31,1.68,0.00,0.00,0.00,0.00,2.32,3.26,0.00,2.06,1.94,10.53,14.29,16.35,0.00,6.60,5.11,12.99
BARTOW,0.00,6.42,6.00,0.00,5.30,4.67,0.00,4.76,11.76,0.00,2.05,3.78,0.00,3.73,4.65,0.00,14.40,17.02,0.00,6.10,5.98,13.62
BEN HILL,0.00,3.75,4.17,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,2.08,0.00,5.56,0.00,0.00,9.58,12.65,0.00,8.47,6.80,9.60
BERRIEN,0.00,2.00,7.14,0.00,0.00,4.76,0.00,20.00,0.00,0.00,2.13,0.00,0.00,10.00,0.00,0.00,11.32,14.41,0.00,14.01,10.51,12.34
BIBB,0.00,9.24,7.74,0.00,10.00,11.11,0.00,0.00,26.32,0.00,5.68,6.81,0.00,6.48,5.71,0.00,27.34,29.78,0.00,21.98,18.70,23.43
