COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
APPLING,0.00,14.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,0.00,2.00,0.00,0.00,747.0,772.0,0.00,39.00,21.00,1613.0
ATKINSON,0.00,0.00,2.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,289.0,277.0,0.00,80.00,50.00,707.0
BACON,0.00,5.00,11.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,352.0,400.0,0.00,6.00,4.00,782.0
BAKER,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.0,159.0,0.00,40.00,29.00,344.0
BALDWIN,0.00,22.00,26.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,4.00,2.00,0.00,3.00,3.00,0.00,1323.0,1362.0,0.00,550.0,284.0,3582.0
BANKS,0.00,31.00,32.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,3.00,6.00,0.00,0.00,2.00,0.00,979.0,1112.0,0.00,2.00,2.00,2175.0
BARROW,1.00,112.0,146.0,0.00,5.00,4.00,0.00,0.00,2.00,0.00,12.00,14.00,0.00,12.00,10.00,3.00,2635.0,2777.0,0.00,77.00,40.00,5850.0
BARTOW,0.00,171.0,199.0,0.00,6.00,6.00,0.00,0.00,3.00,0.00,9.00,12.00,0.00,7.00,3.00,4.00,3403.0,3825.0,0.00,64.00,42.00,7754.0
BEN HILL,0.00,6.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,1.00,392.0,446.0,0.00,95.00,50.00,998.0
BERRIEN,0.00,7.00,13.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,696.0,799.0,0.00,26.00,14.00,1564.0
BIBB,2.00,130.0,121.0,0.00,20.00,14.00,0.00,2.00,6.00,0.00,13.00,15.00,0.00,24.00,27.00,0.00,4493.0,4376.0,0.00,3171.0,1643.0,14057.0
