COUNTY NAME,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-OVER,TOTAL
EFFINGHAM,93.00,61.00,70.00,122.0,181.0,271.0,374.0,462.0,525.0,1573.0,3732.0
ELBERT,19.00,39.00,36.00,45.00,78.00,85.00,153.0,159.0,221.0,874.0,1709.0
EMANUEL,47.00,31.00,55.00,69.00,79.00,98.00,129.0,197.0,214.0,810.0,1729.0
EVANS,14.00,8.000,15.00,28.00,30.00,44.00,48.00,102.0,113.0,385.0,787.0
FANNIN,55.00,33.00,50.00,87.00,111.0,179.0,229.0,346.0,478.0,1880.0,3448.0
FAYETTE,271.0,115.0,153.0,241.0,316.0,572.0,1029.0,1437.0,1799.0,5950.0,11883.0
FLOYD,111.0,68.00,106.0,128.0,198.0,315.0,425.0,587.0,807.0,3252.0,5997.0
FORSYTH,685.0,237.0,380.0,742.0,1152.0,2095.0,2455.0,2777.0,2432.0,8892.0,21847.0
FRANKLIN,48.00,32.00,49.00,54.00,65.00,107.0,150.0,181.0,218.0,881.0,1785.0
FULTON,1902.0,1504.0,2050.0,2606.0,3302.0,5035.0,6047.0,7556.0,7899.0,25480.0,63381.0
GILMER,41.00,30.00,66.00,65.00,96.00,153.0,228.0,317.0,450.0,1794.0,3240.0
GLASCOCK,18.00,15.00,11.00,15.00,14.00,30.00,31.00,40.00,37.00,132.0,343.0
GLYNN,146.0,98.00,161.0,246.0,340.0,486.0,555.0,781.0,1081.0,4150.0,8044.0
GORDON,87.00,39.00,69.00,104.0,181.0,305.0,361.0,444.0,446.0,1670.0,3706.0
GRADY,29.00,27.00,51.00,54.00,64.00,85.00,106.0,190.0,217.0,825.0,1648.0
GREENE,23.00,18.00,29.00,46.00,40.00,71.00,108.0,167.0,278.0,1449.0,2229.0
GWINNETT,1876.0,963.0,1351.0,2046.0,2803.0,4592.0,6186.0,7971.0,8176.0,21531.0,57495.0
HABERSHAM,119.0,60.00,105.0,152.0,200.0,293.0,386.0,525.0,549.0,2451.0,4840.0
HALL,531.0,395.0,473.0,558.0,715.0,1330.0,1818.0,2202.0,2471.0,8922.0,19415.0
HANCOCK,15.00,8.000,5.000,13.00,15.00,29.00,51.00,56.00,77.00,320.0,589.0
HARALSON,70.00,71.00,65.00,98.00,142.0,227.0,279.0,320.0,331.0,1235.0,2838.0
HARRIS,38.00,33.00,42.00,44.00,97.00,148.0,258.0,305.0,398.0,1401.0,2764.0
HART,39.00,28.00,22.00,52.00,53.00,75.00,126.0,181.0,222.0,871.0,1669.0
HEARD,21.00,13.00,17.00,26.00,43.00,66.00,88.00,135.0,142.0,506.0,1057.0
HENRY,754.0,345.0,513.0,894.0,1392.0,2235.0,2692.0,3046.0,2786.0,8028.0,22685.0
HOUSTON,267.0,151.0,209.0,318.0,456.0,608.0,922.0,1426.0,1473.0,4598.0,10428.0
IRWIN,23.00,20.00,22.00,21.00,25.00,47.00,65.00,79.00,73.00,343.0,718.0
JACKSON,150.0,109.0,152.0,245.0,335.0,503.0,601.0,710.0,771.0,2767.0,6343.0
JASPER,39.00,22.00,42.00,61.00,63.00,130.0,135.0,201.0,219.0,688.0,1600.0
JEFF DAVIS,25.00,16.00,30.00,32.00,56.00,61.00,80.00,95.00,134.0,380.0,909.0
JEFFERSON,29.00,15.00,18.00,28.00,40.00,66.00,89.00,123.0,169.0,590.0,1167.0
JENKINS,6.000,17.00,11.00,10.00,19.00,27.00,33.00,58.00,67.00,286.0,534.0
JOHNSON,33.00,22.00,21.00,42.00,45.00,69.00,83.00,104.0,120.0,372.0,911.0
JONES,66.00,43.00,71.00,92.00,114.0,220.0,252.0,331.0,395.0,1409.0,2993.0
LAMAR,29.00,27.00,47.00,56.00,90.00,118.0,143.0,177.0,241.0,866.0,1794.0
LANIER,27.00,22.00,32.00,41.00,52.00,54.00,68.00,66.00,91.00,262.0,715.0
LAURENS,82.00,71.00,100.0,147.0,158.0,233.0,288.0,456.0,564.0,2119.0,4218.0
LEE,30.00,28.00,49.00,80.00,110.0,151.0,179.0,299.0,351.0,1022.0,2299.0
LIBERTY,27.00,27.00,41.00,46.00,59.00,122.0,168.0,246.0,273.0,814.0,1823.0
LINCOLN,34.00,22.00,19.00,22.00,34.00,54.00,80.00,116.0,147.0,507.0,1035.0
LONG,7.000,12.00,24.00,24.00,34.00,40.00,56.00,87.00,86.00,183.0,553.0
LOWNDES,122.0,67.00,98.00,144.0,179.0,326.0,385.0,462.0,624.0,2370.0,4777.0
LUMPKIN,76.00,56.00,77.00,104.0,153.0,190.0,301.0,380.0,429.0,1586.0,3352.0
MCDUFFIE,30.00,19.00,28.00,38.00,70.00,91.00,140.0,167.0,223.0,980.0,1786.0
MCINTOSH,15.00,16.00,25.00,23.00,29.00,62.00,85.00,126.0,180.0,641.0,1202.0
MACON,2.000,7.000,14.00,9.000,21.00,30.00,43.00,68.00,108.0,311.0,613.0
MADISON,93.00,72.00,97.00,160.0,158.0,269.0,313.0,395.0,464.0,1420.0,3441.0
MARION,9.000,7.000,8.000,13.00,25.00,24.00,35.00,49.00,61.00,201.0,432.0
MERIWETHER,28.00,15.00,31.00,35.00,53.00,81.00,133.0,200.0,256.0,905.0,1737.0
MILLER,22.00,24.00,19.00,42.00,43.00,54.00,67.00,88.00,99.00,349.0,807.0
MITCHELL,23.00,28.00,30.00,44.00,35.00,91.00,102.0,165.0,199.0,736.0,1453.0
MONROE,91.00,51.00,80.00,134.0,226.0,273.0,364.0,474.0,539.0,1603.0,3835.0
MONTGOMERY,33.00,34.00,45.00,64.00,60.00,79.00,104.0,122.0,131.0,524.0,1196.0
MORGAN,50.00,30.00,71.00,80.00,93.00,155.0,199.0,235.0,278.0,1100.0,2291.0
MURRAY,50.00,30.00,50.00,65.00,95.00,130.0,146.0,215.0,217.0,724.0,1722.0
MUSCOGEE,136.0,118.0,210.0,263.0,298.0,376.0,638.0,921.0,1244.0,4439.0,8643.0
NEWTON,201.0,118.0,163.0,267.0,410.0,624.0,844.0,921.0,970.0,3313.0,7831.0
OCONEE,226.0,124.0,180.0,254.0,370.0,544.0,647.0,732.0,771.0,2126.0,5974.0
OGLETHORPE,48.00,41.00,39.00,65.00,73.00,125.0,149.0,209.0,215.0,786.0,1750.0
PAULDING,368.0,254.0,415.0,610.0,897.0,1267.0,1527.0,1703.0,1587.0,4271.0,12899.0
PEACH,31.00,25.00,20.00,42.00,59.00,90.00,154.0,248.0,267.0,911.0,1847.0
PICKENS,73.00,54.00,58.00,84.00,140.0,258.0,343.0,444.0,464.0,1936.0,3854.0
PIERCE,36.00,44.00,41.00,56.00,79.00,93.00,122.0,141.0,180.0,732.0,1524.0
PIKE,57.00,41.00,54.00,64.00,110.0,186.0,244.0,254.0,287.0,924.0,2221.0
POLK,39.00,30.00,37.00,65.00,90.00,149.0,222.0,307.0,378.0,1280.0,2597.0
PULASKI,17.00,14.00,20.00,22.00,24.00,43.00,60.00,98.00,99.00,356.0,753.0
PUTNAM,32.00,25.00,36.00,45.00,75.00,133.0,162.0,237.0,339.0,1562.0,2646.0
QUITMAN,7.000,11.00,12.00,13.00,23.00,37.00,52.00,47.00,63.00,268.0,533.0
RABUN,41.00,26.00,22.00,29.00,52.00,92.00,112.0,181.0,270.0,1402.0,2227.0
RANDOLPH,22.00,31.00,29.00,54.00,51.00,57.00,77.00,109.0,152.0,499.0,1081.0
RICHMOND,147.0,114.0,192.0,253.0,283.0,429.0,552.0,900.0,1197.0,4603.0,8670.0
ROCKDALE,122.0,76.00,72.00,170.0,172.0,382.0,534.0,832.0,887.0,2884.0,6131.0
SCHLEY,15.00,7.000,9.000,11.00,19.00,36.00,39.00,41.00,32.00,151.0,360.0
SCREVEN,15.00,14.00,19.00,38.00,35.00,45.00,64.00,104.0,118.0,462.0,914.0
SEMINOLE,46.00,38.00,49.00,58.00,86.00,104.0,116.0,141.0,225.0,587.0,1450.0
SPALDING,84.00,76.00,93.00,127.0,193.0,292.0,444.0,550.0,722.0,2911.0,5492.0
STEPHENS,64.00,47.00,45.00,76.00,96.00,141.0,167.0,234.0,345.0,1191.0,2406.0
STEWART,2.000,11.00,3.000,9.000,5.000,12.00,20.00,28.00,42.00,117.0,249.0
SUMTER,32.00,16.00,32.00,46.00,78.00,86.00,159.0,182.0,226.0,986.0,1843.0
TALBOT,6.000,7.000,5.000,6.000,9.000,19.00,36.00,40.00,65.00,262.0,455.0
TALIAFERRO,38.00,25.00,32.00,34.00,29.00,45.00,61.00,80.00,86.00,297.0,727.0
TATTNALL,36.00,24.00,41.00,42.00,61.00,103.0,112.0,157.0,161.0,678.0,1415.0
TAYLOR,16.00,13.00,23.00,29.00,23.00,34.00,47.00,62.00,94.00,317.0,658.0
TELFAIR,42.00,25.00,32.00,33.00,53.00,75.00,73.00,90.00,128.0,404.0,955.0
TERRELL,15.00,9.000,17.00,19.00,27.00,30.00,60.00,94.00,114.0,463.0,848.0
THOMAS,65.00,42.00,51.00,63.00,102.0,154.0,219.0,286.0,380.0,1488.0,2850.0
TIFT,70.00,53.00,76.00,93.00,128.0,205.0,207.0,296.0,357.0,1234.0,2719.0
TOOMBS,24.00,29.00,42.00,45.00,49.00,84.00,119.0,196.0,229.0,845.0,1662.0
TOWNS,14.00,11.00,16.00,16.00,31.00,43.00,78.00,129.0,159.0,1033.0,1530.0
TREUTLEN,10.00,8.000,16.00,30.00,20.00,33.00,43.00,52.00,57.00,215.0,484.0
TROUP,63.00,57.00,62.00,119.0,125.0,233.0,342.0,487.0,614.0,2130.0,4232.0
TURNER,13.00,11.00,29.00,25.00,26.00,37.00,65.00,72.00,70.00,325.0,673.0
TWIGGS,34.00,18.00,22.00,36.00,42.00,83.00,106.0,144.0,191.0,561.0,1237.0
UNION,42.00,22.00,39.00,55.00,67.00,111.0,200.0,309.0,438.0,2054.0,3337.0
UPSON,38.00,35.00,39.00,59.00,106.0,141.0,164.0,277.0,289.0,1194.0,2342.0
WALKER,50.00,39.00,42.00,78.00,111.0,159.0,220.0,314.0,385.0,1553.0,2951.0
WALTON,271.0,166.0,251.0,396.0,452.0,773.0,972.0,1186.0,1345.0,4243.0,10055.0
WARE,42.00,41.00,42.00,63.00,71.00,107.0,168.0,210.0,303.0,1178.0,2225.0
WARREN,8.000,5.000,2.000,12.00,13.00,29.00,32.00,35.00,57.00,207.0,400.0
WASHINGTON,35.00,23.00,28.00,40.00,46.00,83.00,124.0,145.0,164.0,569.0,1257.0
WAYNE,65.00,58.00,80.00,102.0,123.0,182.0,216.0,274.0,312.0,1174.0,2586.0
WEBSTER,3.000,4.000,4.000,7.000,7.000,17.00,13.00,32.00,23.00,87.00,197.0
WHEELER,19.00,8.000,6.000,12.00,25.00,24.00,30.00,41.00,55.00,188.0,408.0
WHITE,95.00,74.00,95.00,119.0,192.0,259.0,357.0,400.0,468.0,1924.0,3983.0
WHITFIELD,97.00,61.00,79.00,110.0,167.0,261.0,322.0,430.0,556.0,2130.0,4213.0
WILCOX,24.00,13.00,13.00,22.00,19.00,47.00,63.00,74.00,88.00,346.0,709.0
WILKES,17.00,12.00,10.00,25.00,37.00,58.00,70.00,96.00,106.0,524.0,955.0
WILKINSON,32.00,37.00,30.00,33.00,35.00,57.00,106.0,134.0,188.0,487.0,1139.0
WORTH,41.00,29.00,31.00,54.00,71.00,100.0,135.0,191.0,241.0,918.0,1811.0
TOTAL,18550.0,12570.0,18024.0,25837.0,34017.0,52699.0,68451.0,88166.0,99071.0,332698.0,750083.0
