COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BACON,0.0,14.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,423.0,445.0,0.0,48.0,24.0,973.0
BRANTLEY,0.0,8.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,759.0,792.0,0.0,27.0,8.0,1613.0
BRYAN,1.0,90.0,110.0,0.0,14.0,4.0,0.0,3.0,1.0,0.0,22.0,24.0,0.0,4.0,8.0,1.0,1292.0,1273.0,1.0,318.0,212.0,3378.0
CAMDEN,0.0,278.0,244.0,0.0,21.0,9.0,0.0,0.0,1.0,0.0,19.0,16.0,0.0,27.0,18.0,0.0,1871.0,1777.0,0.0,496.0,323.0,5100.0
CHARLTON,0.0,26.0,31.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,319.0,333.0,0.0,167.0,107.0,994.0
CHATHAM,12.0,687.0,508.0,0.0,120.0,79.0,0.0,13.0,6.0,0.0,118.0,89.0,0.0,69.0,55.0,4.0,9070.0,8157.0,3.0,8043.0,4296.0,31329.0
CLINCH,0.0,16.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,305.0,304.0,0.0,223.0,122.0,995.0
ECHOLS,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,206.0,221.0,0.0,8.0,4.0,454.0
EFFINGHAM,0.0,101.0,84.0,0.0,9.0,9.0,0.0,2.0,1.0,0.0,13.0,12.0,0.0,1.0,3.0,0.0,1249.0,1302.0,0.0,252.0,166.0,3204.0
GLYNN,3.0,331.0,273.0,0.0,27.0,25.0,0.0,0.0,0.0,0.0,29.0,31.0,0.0,19.0,11.0,2.0,4214.0,3862.0,0.0,941.0,531.0,10299.0
LIBERTY,0.0,107.0,95.0,0.0,21.0,12.0,0.0,1.0,0.0,0.0,44.0,38.0,0.0,21.0,11.0,0.0,1089.0,1031.0,1.0,1753.0,1158.0,5382.0
LONG,1.0,26.0,34.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,6.0,7.0,0.0,2.0,0.0,0.0,299.0,337.0,0.0,185.0,134.0,1038.0
LOWNDES,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,110.0,114.0,0.0,64.0,47.0,342.0
MCINTOSH,0.0,30.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,0.0,688.0,643.0,0.0,485.0,268.0,2165.0
PIERCE,0.0,46.0,52.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1332.0,1343.0,0.0,64.0,62.0,2906.0
WARE,0.0,25.0,36.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,2.0,6.0,0.0,1284.0,1374.0,0.0,429.0,233.0,3404.0
WAYNE,0.0,59.0,57.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1522.0,1541.0,0.0,318.0,167.0,3680.0
TOTAL,17.0,1846.0,1627.0,0.0,228.0,156.0,0.0,21.0,12.0,0.0,265.0,234.0,0.0,150.0,122.0,9.0,26032.0,24849.0,5.0,13821.0,7862.0,77256.0
