COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
CATOOSA,1.0,151.0,163.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,15.0,6.0,0.0,8.0,6.0,3.0,2269.0,2334.0,0.0,42.0,27.0,5033.0
CHATTOOGA,0.0,35.0,29.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,933.0,981.0,0.0,117.0,75.0,2182.0
DADE,0.0,91.0,69.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1194.0,1192.0,0.0,1.0,1.0,2557.0
FLOYD,0.0,151.0,147.0,0.0,6.0,2.0,0.0,2.0,2.0,0.0,34.0,30.0,0.0,23.0,12.0,0.0,4273.0,4262.0,0.0,589.0,328.0,9861.0
GORDON,0.0,17.0,24.0,0.0,4.0,5.0,0.0,2.0,1.0,0.0,32.0,20.0,0.0,4.0,1.0,0.0,2111.0,2208.0,0.0,96.0,64.0,4589.0
HARALSON,0.0,38.0,47.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,4.0,2.0,0.0,1376.0,1473.0,0.0,35.0,31.0,3017.0
MURRAY,0.0,34.0,48.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,14.0,5.0,0.0,0.0,1.0,1.0,1135.0,1276.0,0.0,3.0,1.0,2524.0
PAULDING,1.0,441.0,365.0,0.0,41.0,34.0,0.0,4.0,1.0,0.0,79.0,71.0,0.0,22.0,14.0,2.0,5906.0,5829.0,1.0,1549.0,882.0,15242.0
PICKENS,0.0,19.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,737.0,729.0,0.0,2.0,3.0,1534.0
POLK,0.0,29.0,37.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,2.0,1.0,0.0,1362.0,1566.0,0.0,215.0,138.0,3381.0
WALKER,0.0,187.0,178.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,2.0,3.0,0.0,2212.0,2177.0,0.0,81.0,47.0,4906.0
WHITFIELD,1.0,146.0,156.0,0.0,7.0,8.0,0.0,3.0,0.0,1.0,193.0,125.0,0.0,10.0,10.0,1.0,2493.0,2614.0,0.0,135.0,99.0,6002.0
TOTAL,3.0,1339.0,1298.0,0.0,77.0,76.0,0.0,16.0,9.0,1.0,387.0,279.0,0.0,78.0,54.0,7.0,26001.0,26641.0,1.0,2865.0,1696.0,60828.0
