COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BALDWIN,0.0,32.0,37.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,0.0,7.0,8.0,2.0,1487.0,1435.0,0.0,1244.0,693.0,4964.0
BARROW,1.0,166.0,155.0,0.0,7.0,8.0,0.0,0.0,2.0,0.0,46.0,25.0,0.0,17.0,13.0,1.0,2739.0,2706.0,1.0,398.0,220.0,6505.0
BUTTS,2.0,64.0,64.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,3.0,0.0,0.0,907.0,913.0,0.0,317.0,192.0,2477.0
CLARKE,10.0,696.0,585.0,0.0,81.0,57.0,0.0,3.0,4.0,1.0,120.0,79.0,1.0,98.0,56.0,12.0,6060.0,5289.0,1.0,1890.0,965.0,16008.0
COLUMBIA,0.0,59.0,54.0,0.0,7.0,6.0,0.0,2.0,0.0,0.0,8.0,10.0,0.0,13.0,10.0,1.0,1082.0,1167.0,1.0,246.0,165.0,2831.0
GLASCOCK,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,256.0,0.0,8.0,8.0,596.0
GREENE,1.0,59.0,63.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,845.0,858.0,0.0,283.0,145.0,2267.0
GWINNETT,8.0,311.0,289.0,0.0,57.0,37.0,0.0,3.0,6.0,1.0,107.0,92.0,1.0,44.0,30.0,6.0,2189.0,2206.0,4.0,1037.0,727.0,7155.0
HANCOCK,0.0,23.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,117.0,122.0,0.0,949.0,562.0,1783.0
HENRY,1.0,273.0,186.0,0.0,45.0,27.0,0.0,3.0,1.0,0.0,36.0,21.0,0.0,11.0,6.0,3.0,2398.0,2387.0,3.0,954.0,557.0,6912.0
JASPER,0.0,5.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,734.0,747.0,0.0,199.0,110.0,1810.0
JEFFERSON,0.0,39.0,26.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,618.0,584.0,2.0,768.0,391.0,2436.0
JOHNSON,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,578.0,577.0,0.0,167.0,91.0,1425.0
LINCOLN,0.0,38.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,722.0,728.0,0.0,404.0,230.0,2157.0
MCDUFFIE,0.0,25.0,16.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,773.0,771.0,0.0,572.0,273.0,2443.0
MORGAN,0.0,36.0,32.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,4.0,2.0,0.0,1214.0,1178.0,0.0,323.0,147.0,2950.0
NEWTON,0.0,31.0,39.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,12.0,7.0,0.0,4.0,2.0,0.0,1236.0,1272.0,0.0,272.0,165.0,3046.0
OCONEE,2.0,217.0,210.0,0.0,13.0,12.0,0.0,1.0,1.0,0.0,33.0,30.0,0.0,31.0,30.0,1.0,3509.0,3412.0,0.0,151.0,95.0,7748.0
OGLETHORPE,1.0,37.0,32.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,856.0,887.0,0.0,136.0,72.0,2035.0
PUTNAM,0.0,54.0,36.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,8.0,6.0,0.0,5.0,2.0,0.0,1310.0,1265.0,0.0,572.0,315.0,3581.0
TALIAFERRO,1.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,129.0,116.0,0.0,177.0,156.0,589.0
WALTON,4.0,423.0,430.0,0.0,20.0,17.0,0.0,1.0,0.0,0.0,24.0,18.0,0.0,6.0,14.0,2.0,4046.0,4144.0,2.0,646.0,357.0,10154.0
WARREN,0.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,180.0,167.0,1.0,197.0,111.0,668.0
WASHINGTON,0.0,18.0,13.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,915.0,889.0,0.0,1039.0,624.0,3503.0
WILKES,0.0,9.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,375.0,377.0,0.0,366.0,187.0,1334.0
TOTAL,31.0,2629.0,2341.0,0.0,261.0,190.0,0.0,16.0,26.0,2.0,423.0,318.0,2.0,251.0,180.0,28.0,35338.0,34453.0,15.0,13315.0,7558.0,97377.0
