COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
CATOOSA,16.0,3065.0,3128.0,0.0,108.0,108.0,0.0,16.0,17.0,1.0,198.0,135.0,0.0,126.0,110.0,38.0,18923.0,15890.0,2.0,418.0,363.0,42662.0
CHATTOOGA,1.0,615.0,647.0,0.0,43.0,28.0,0.0,7.0,6.0,0.0,46.0,56.0,0.0,25.0,16.0,2.0,5855.0,4952.0,0.0,537.0,413.0,13249.0
DADE,0.0,617.0,714.0,2.0,16.0,18.0,0.0,4.0,10.0,1.0,31.0,28.0,0.0,20.0,20.0,5.0,4737.0,4793.0,0.0,25.0,28.0,11069.0
FLOYD,12.0,2590.0,2868.0,2.0,120.0,95.0,0.0,19.0,21.0,1.0,600.0,503.0,2.0,226.0,186.0,14.0,22183.0,19073.0,3.0,4158.0,2730.0,55406.0
GORDON,6.0,563.0,726.0,0.0,60.0,63.0,0.0,22.0,24.0,0.0,796.0,652.0,0.0,100.0,85.0,4.0,14008.0,12494.0,0.0,638.0,557.0,30798.0
HARALSON,3.0,523.0,600.0,0.0,30.0,31.0,0.0,11.0,10.0,0.0,36.0,33.0,0.0,40.0,40.0,12.0,8497.0,7557.0,0.0,413.0,333.0,18169.0
MURRAY,4.0,831.0,948.0,0.0,54.0,40.0,0.0,8.0,6.0,0.0,438.0,424.0,0.0,19.0,15.0,7.0,8988.0,8102.0,0.0,42.0,57.0,19983.0
PAULDING,32.0,4485.0,4576.0,1.0,561.0,426.0,0.0,66.0,57.0,2.0,1495.0,1231.0,0.0,386.0,267.0,39.0,38142.0,34686.0,15.0,10543.0,7951.0,104961.0
PICKENS,0.0,240.0,324.0,0.0,12.0,7.0,0.0,6.0,6.0,0.0,41.0,18.0,0.0,14.0,9.0,0.0,3469.0,3223.0,0.0,14.0,21.0,7404.0
POLK,4.0,685.0,715.0,1.0,49.0,59.0,0.0,6.0,4.0,1.0,225.0,233.0,0.0,37.0,21.0,7.0,9209.0,8167.0,3.0,1421.0,943.0,21790.0
WALKER,8.0,2875.0,3048.0,0.0,108.0,66.0,0.0,11.0,11.0,0.0,94.0,80.0,0.0,57.0,49.0,13.0,17752.0,15118.0,0.0,722.0,541.0,40553.0
WHITFIELD,17.0,2618.0,2787.0,1.0,194.0,160.0,0.0,21.0,21.0,7.0,2935.0,2848.0,0.0,202.0,171.0,24.0,18315.0,15863.0,1.0,1046.0,879.0,48110.0
TOTAL,103.0,19707.0,21081.0,7.0,1355.0,1101.0,0.0,197.0,193.0,13.0,6935.0,6241.0,2.0,1252.0,989.0,165.0,170078.0,149918.0,24.0,19977.0,14816.0,414154.0
