COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
CARROLL,4.17,9.77,10.04,0.0,10.31,7.12,0.0,4.26,5.88,0.0,5.82,5.11,0.0,7.94,7.14,5.71,19.62,21.96,0.0,11.57,8.74,17.46
COWETA,0.0,8.77,7.46,0.0,9.45,7.23,0.0,5.56,6.9,0.0,5.29,5.44,0.0,4.39,2.89,12.07,16.52,18.16,22.22,16.96,13.39,15.48
FAYETTE,8.33,13.96,12.94,0.0,10.91,10.96,0.0,16.22,3.12,0.0,7.21,7.64,0.0,5.45,4.59,10.64,21.07,21.91,14.29,25.5,20.96,19.99
HARRIS,28.57,12.96,10.3,0.0,14.81,10.0,0.0,0.0,12.5,0.0,11.83,11.11,0.0,13.13,5.45,14.29,22.64,24.82,0.0,24.27,21.59,22.48
HEARD,0.0,8.44,7.73,0.0,14.29,12.5,0.0,14.29,20.0,0.0,5.56,11.76,0.0,8.33,0.0,0.0,19.23,22.18,0.0,12.5,9.68,18.8
HENRY,6.67,11.13,8.61,0.0,8.08,6.27,0.0,17.65,0.0,0.0,5.45,3.82,0.0,3.64,5.72,7.69,17.39,17.7,0.0,16.65,13.03,14.91
LAMAR,0.0,7.6,5.98,0.0,6.06,10.0,0.0,0.0,0.0,0.0,5.41,7.14,0.0,5.88,6.67,0.0,19.52,22.58,0.0,16.78,13.37,18.3
MERIWETHER,0.0,8.28,7.34,0.0,14.71,5.56,0.0,0.0,25.0,0.0,5.88,0.0,0.0,8.33,7.14,25.0,18.58,21.37,0.0,16.26,12.31,17.02
MUSCOGEE,20.0,7.24,8.42,0.0,9.6,8.65,0.0,0.0,8.7,0.0,7.19,8.42,0.0,6.76,5.21,6.25,23.04,25.8,0.0,19.89,16.45,21.07
PIKE,0.0,10.47,12.36,0.0,12.12,27.27,0.0,0.0,20.0,0.0,10.0,14.29,0.0,21.74,22.22,0.0,22.45,24.83,0.0,24.0,17.58,22.32
SPALDING,0.0,8.65,7.65,0.0,10.26,8.2,0.0,10.0,11.76,0.0,5.57,5.62,0.0,11.28,8.33,10.0,23.13,24.72,12.5,16.24,10.96,19.3
TROUP,0.0,7.3,7.37,25.0,6.43,7.08,0.0,7.14,12.5,0.0,4.95,7.36,0.0,4.93,0.78,0.0,18.36,21.09,0.0,12.29,9.82,15.88
TOTAL,4.59,10.21,9.19,6.67,9.68,8.28,0.0,7.66,7.61,0.0,6.22,6.16,0.0,6.14,4.76,9.77,20.07,21.93,9.09,16.74,13.38,18.09
