COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BAKER,0.0,12.82,5.13,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.21,23.09,0.0,18.76,13.94,18.0
BIBB,2.04,7.81,5.19,0.0,7.17,8.76,0.0,16.13,10.81,0.0,5.85,4.35,0.0,4.24,3.08,0.0,20.58,23.09,0.0,21.6,15.91,18.87
CALHOUN,0.0,4.26,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.5,0.0,0.0,33.33,0.0,20.45,22.63,0.0,21.4,19.06,20.1
CHATTAHOOCHEE,0.0,2.55,0.37,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,4.08,0.0,11.42,8.17,4.73
CLAY,0.0,7.14,8.57,0.0,33.33,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,32.26,33.52,0.0,28.71,23.37,28.52
CRAWFORD,0.0,6.84,4.55,0.0,4.17,12.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,18.46,21.77,0.0,26.2,20.98,19.76
CRISP,0.0,7.41,7.66,0.0,11.11,4.0,0.0,0.0,40.0,0.0,0.0,3.03,0.0,5.41,7.69,0.0,17.53,21.08,0.0,20.14,17.4,18.49
DECATUR,0.0,6.76,3.64,0.0,4.88,5.56,0.0,0.0,0.0,0.0,2.56,3.19,0.0,3.33,0.0,0.0,12.3,15.67,0.0,13.7,11.25,12.82
DOOLY,100.0,7.45,7.62,0.0,20.0,12.5,0.0,0.0,0.0,0.0,0.0,2.86,0.0,9.09,0.0,0.0,20.56,23.2,0.0,17.94,16.5,18.8
DOUGHERTY,3.5,6.3,4.49,0.0,9.24,7.79,0.0,3.85,5.56,0.0,5.86,4.42,0.0,7.41,4.84,0.0,19.13,21.56,2.12,20.35,16.21,17.76
