COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BANKS,0.0,199.0,243.0,0.0,13.0,19.0,0.0,6.0,1.0,0.0,60.0,79.0,0.0,37.0,39.0,2.0,4729.0,4359.0,0.0,88.0,106.0,9980.0
CLARKE,7.0,423.0,437.0,1.0,42.0,34.0,0.0,2.0,0.0,0.0,189.0,185.0,0.0,16.0,12.0,2.0,1642.0,1383.0,1.0,2271.0,1560.0,8207.0
DAWSON,7.0,443.0,478.0,0.0,22.0,34.0,0.0,3.0,6.0,0.0,77.0,67.0,0.0,39.0,21.0,2.0,7623.0,6957.0,0.0,24.0,41.0,15844.0
ELBERT,0.0,143.0,195.0,0.0,17.0,16.0,0.0,3.0,0.0,0.0,46.0,49.0,0.0,21.0,18.0,0.0,4299.0,3760.0,1.0,2015.0,1474.0,12057.0
FANNIN,2.0,309.0,312.0,0.0,21.0,24.0,0.0,6.0,8.0,0.0,33.0,35.0,0.0,26.0,9.0,0.0,8717.0,7777.0,0.0,17.0,13.0,17309.0
FORSYTH,14.0,2679.0,2849.0,1.0,88.0,101.0,0.0,12.0,18.0,0.0,336.0,328.0,1.0,144.0,97.0,26.0,15632.0,14340.0,0.0,211.0,193.0,37070.0
FRANKLIN,0.0,210.0,234.0,0.0,20.0,11.0,0.0,1.0,3.0,0.0,43.0,41.0,0.0,33.0,34.0,0.0,5816.0,5225.0,0.0,528.0,364.0,12563.0
GILMER,1.0,454.0,489.0,0.0,34.0,39.0,0.0,5.0,3.0,0.0,128.0,138.0,1.0,19.0,16.0,3.0,8819.0,8172.0,0.0,19.0,27.0,18367.0
HABERSHAM,5.0,565.0,607.0,0.0,45.0,55.0,0.0,5.0,4.0,0.0,217.0,295.0,0.0,139.0,129.0,9.0,11092.0,9806.0,0.0,244.0,200.0,23417.0
HALL,47.0,5036.0,5145.0,0.0,445.0,397.0,0.0,31.0,39.0,18.0,3322.0,3204.0,1.0,538.0,469.0,48.0,41239.0,36418.0,4.0,4153.0,2964.0,103518.0
HART,2.0,263.0,248.0,0.0,11.0,21.0,0.0,3.0,2.0,0.0,44.0,38.0,0.0,52.0,42.0,3.0,6277.0,5499.0,0.0,1422.0,1028.0,14955.0
JACKSON,8.0,1115.0,1181.0,0.0,100.0,94.0,0.0,8.0,4.0,1.0,410.0,356.0,0.0,186.0,167.0,12.0,16708.0,14906.0,3.0,1255.0,978.0,37492.0
LUMPKIN,2.0,512.0,551.0,0.0,45.0,36.0,0.0,23.0,23.0,0.0,112.0,92.0,0.0,44.0,27.0,2.0,8533.0,7621.0,0.0,78.0,73.0,17774.0
MADISON,3.0,571.0,566.0,0.0,37.0,40.0,0.0,3.0,2.0,0.0,85.0,59.0,0.0,54.0,33.0,6.0,7505.0,6674.0,0.0,771.0,602.0,17011.0
PICKENS,0.0,222.0,262.0,0.0,27.0,17.0,0.0,6.0,1.0,0.0,72.0,51.0,0.0,24.0,22.0,0.0,6560.0,5673.0,0.0,62.0,60.0,13059.0
RABUN,3.0,236.0,221.0,0.0,17.0,15.0,0.0,2.0,1.0,1.0,42.0,72.0,0.0,14.0,23.0,6.0,5574.0,4924.0,0.0,30.0,23.0,11204.0
STEPHENS,5.0,284.0,297.0,0.0,38.0,27.0,0.0,6.0,2.0,0.0,48.0,51.0,0.0,49.0,52.0,3.0,7225.0,6240.0,0.0,890.0,672.0,15889.0
TOWNS,0.0,124.0,122.0,0.0,5.0,9.0,0.0,3.0,2.0,0.0,19.0,12.0,0.0,13.0,12.0,0.0,4523.0,3969.0,0.0,33.0,25.0,8871.0
UNION,2.0,345.0,374.0,0.0,23.0,20.0,0.0,2.0,3.0,0.0,55.0,36.0,0.0,33.0,10.0,4.0,8123.0,7163.0,0.0,11.0,14.0,16218.0
WHITE,0.0,275.0,273.0,0.0,22.0,26.0,0.0,6.0,2.0,0.0,59.0,59.0,0.0,28.0,25.0,1.0,8394.0,7455.0,0.0,111.0,107.0,16843.0
TOTAL,108.0,14408.0,15084.0,2.0,1072.0,1035.0,0.0,136.0,124.0,20.0,5397.0,5247.0,3.0,1509.0,1257.0,129.0,189030.0,168321.0,9.0,14233.0,10524.0,427648.0
