COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
CARROLL,0.0,5.81,6.22,0.0,4.46,3.59,0.0,5.0,0.0,0.0,2.17,3.52,0.0,2.29,4.26,0.0,16.27,18.02,0.0,5.58,4.47,13.69
COWETA,0.0,7.39,6.75,0.0,5.71,6.75,0.0,0.0,7.69,0.0,1.59,1.88,0.0,3.44,1.66,6.98,14.62,15.51,15.38,9.99,6.76,12.91
FAYETTE,4.0,12.69,12.1,0.0,9.85,10.76,0.0,8.33,7.14,0.0,6.63,6.74,33.33,5.99,6.17,8.0,22.7,23.09,0.0,16.93,15.69,19.95
HARRIS,100.0,7.55,7.67,0.0,8.97,1.35,0.0,0.0,0.0,0.0,4.29,9.65,0.0,6.67,4.0,25.0,16.61,18.29,0.0,15.43,10.81,16.0
HEARD,0.0,2.22,6.3,0.0,0.0,0.0,0.0,0.0,33.33,0.0,4.76,9.52,0.0,20.0,0.0,100.0,23.61,23.39,0.0,15.52,14.64,21.79
HENRY,0.0,6.91,5.39,0.0,4.18,3.85,0.0,11.11,0.0,0.0,1.76,1.57,0.0,2.9,2.21,25.0,14.23,14.78,0.0,9.37,7.75,10.69
LAMAR,0.0,5.56,5.44,0.0,3.45,7.69,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,16.32,18.43,0.0,8.95,6.84,14.1
MERIWETHER,0.0,6.67,5.48,0.0,13.33,6.25,0.0,0.0,0.0,0.0,3.33,3.85,0.0,0.0,14.29,0.0,19.5,21.25,0.0,9.14,6.88,14.87
MUSCOGEE,0.0,5.01,5.58,0.0,5.86,2.92,0.0,0.0,0.0,0.0,4.54,3.1,0.0,2.26,2.65,0.0,15.13,17.04,0.0,14.15,10.94,14.12
PIKE,100.0,19.77,17.9,0.0,17.24,31.25,0.0,0.0,20.0,0.0,25.93,12.0,0.0,20.0,33.33,0.0,32.12,33.09,0.0,20.57,17.53,30.27
SPALDING,0.0,9.17,8.36,0.0,8.76,10.19,0.0,9.09,22.22,0.0,4.56,6.25,0.0,8.15,3.75,40.0,25.68,27.28,0.0,14.56,10.28,20.92
TROUP,0.0,10.31,9.08,0.0,6.87,4.0,0.0,16.67,20.0,0.0,6.0,9.8,0.0,5.13,3.05,0.0,25.83,26.27,0.0,8.14,6.18,18.87
TOTAL,2.88,8.57,8.06,0.0,6.56,6.3,0.0,5.66,9.52,0.0,3.72,4.07,16.67,4.49,3.92,9.65,19.52,20.63,4.44,11.43,9.12,16.52
