COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BAKER,0.0,40.0,28.57,0.0,40.0,33.33,0.0,0.0,0.0,0.0,11.11,100.0,0.0,20.0,25.0,0.0,59.36,65.47,0.0,53.82,46.06,56.11
BIBB,10.0,8.8,8.9,0.0,6.91,6.9,0.0,0.0,21.05,0.0,8.11,8.33,0.0,7.56,1.85,0.0,28.73,29.67,0.0,24.05,18.83,23.43
CALHOUN,0.0,9.09,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,11.11,0.0,44.44,50.0,0.0,43.11,45.82,0.0,36.93,32.24,38.31
CHATTAHOOCHEE,0.0,11.03,7.19,0.0,5.88,0.0,0.0,25.0,0.0,0.0,0.0,0.97,0.0,3.03,0.0,0.0,23.45,24.93,0.0,27.24,20.31,21.11
CLAY,0.0,27.27,20.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,46.53,43.12,0.0,34.4,30.65,37.82
CRAWFORD,0.0,12.17,6.9,0.0,7.69,17.65,0.0,0.0,0.0,0.0,0.0,5.56,0.0,12.5,16.67,0.0,22.35,23.06,0.0,41.1,29.37,24.88
CRISP,0.0,12.73,13.04,0.0,6.67,8.33,0.0,0.0,0.0,0.0,17.95,12.9,0.0,5.13,6.45,0.0,35.15,37.57,0.0,14.45,11.25,25.69
DECATUR,0.0,20.54,13.64,0.0,9.09,29.03,0.0,16.67,0.0,0.0,4.21,15.66,0.0,21.88,10.0,0.0,36.41,36.94,0.0,23.34,16.91,29.56
DOOLY,0.0,27.54,19.4,0.0,27.27,0.0,0.0,0.0,0.0,0.0,4.26,2.94,0.0,7.14,0.0,0.0,30.86,31.81,0.0,37.48,30.3,32.14
DOUGHERTY,5.56,10.38,8.49,0.0,5.26,6.67,0.0,8.33,0.0,0.0,6.47,8.39,0.0,3.55,5.43,100.0,19.66,20.16,7.69,23.95,17.78,20.33
EARLY,0.0,18.0,16.07,0.0,27.27,0.0,0.0,0.0,0.0,0.0,7.69,36.36,0.0,12.5,0.0,0.0,30.61,29.71,100.0,28.91,19.88,27.5
GRADY,0.0,2.95,2.9,0.0,12.24,0.0,0.0,0.0,0.0,0.0,1.18,2.3,0.0,4.55,3.57,0.0,13.96,15.64,33.33,9.23,6.41,12.17
LEE,0.0,9.43,11.89,0.0,9.72,12.5,0.0,20.0,0.0,0.0,7.5,6.76,0.0,8.33,3.16,0.0,22.7,23.49,0.0,17.95,15.49,21.1
MACON,0.0,15.66,11.11,0.0,18.75,12.5,0.0,0.0,0.0,0.0,3.33,0.0,0.0,15.38,13.79,0.0,43.19,41.92,0.0,35.33,28.2,34.95
MARION,0.0,20.59,16.09,0.0,28.57,17.65,0.0,0.0,0.0,0.0,10.0,5.41,0.0,5.56,5.88,0.0,30.66,33.38,0.0,28.87,22.73,29.04
MILLER,0.0,17.5,8.7,0.0,0.0,33.33,0.0,33.33,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.51,30.51,0.0,32.32,22.79,28.7
MITCHELL,0.0,11.62,7.41,0.0,0.0,28.57,0.0,0.0,0.0,0.0,5.77,6.52,0.0,11.54,0.0,0.0,23.55,24.46,0.0,27.96,20.01,23.66
MUSCOGEE,9.52,6.44,5.33,0.0,3.2,3.18,0.0,7.89,3.85,0.0,3.29,3.07,0.0,5.22,4.38,14.29,12.54,14.12,0.0,17.26,13.67,13.8
PEACH,0.0,3.79,5.38,0.0,4.17,9.3,0.0,0.0,23.08,0.0,3.24,3.12,0.0,4.76,5.26,0.0,15.62,17.45,0.0,17.38,14.5,15.55
QUITMAN,0.0,42.86,26.09,0.0,0.0,0.0,0.0,0.0,50.0,0.0,33.33,33.33,0.0,50.0,50.0,0.0,45.91,55.0,0.0,42.82,38.73,45.51
RANDOLPH,0.0,35.71,27.5,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.76,54.3,0.0,45.61,37.29,47.18
SCHLEY,0.0,21.74,17.65,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44,40.0,0.0,45.29,47.4,0.0,27.27,21.65,40.9
SEMINOLE,0.0,20.29,15.38,0.0,7.14,10.0,0.0,0.0,0.0,0.0,10.0,16.67,0.0,0.0,25.0,100.0,37.72,39.76,0.0,30.94,20.41,33.84
STEWART,0.0,25.81,23.53,0.0,50.0,50.0,0.0,0.0,100.0,0.0,11.11,28.57,0.0,28.57,0.0,0.0,55.63,52.41,100.0,53.33,40.2,49.34
SUMTER,0.0,16.41,17.37,0.0,14.29,28.57,0.0,0.0,0.0,0.0,7.87,5.71,0.0,1.96,2.63,0.0,41.36,43.4,0.0,25.92,21.5,32.23
TALBOT,0.0,28.36,17.28,0.0,10.0,16.67,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.52,21.27,0.0,41.99,33.27,30.58
TAYLOR,0.0,17.54,11.36,0.0,0.0,0.0,0.0,0.0,50.0,0.0,21.43,0.0,0.0,12.5,0.0,0.0,33.84,33.51,0.0,36.73,27.15,32.18
TERRELL,0.0,27.47,20.0,0.0,18.18,45.45,0.0,0.0,100.0,0.0,7.69,10.0,0.0,0.0,33.33,0.0,44.83,43.31,0.0,36.04,23.99,35.64
TOTAL,6.06,10.13,8.79,0.0,6.47,7.92,0.0,8.18,15.31,0.0,4.78,5.13,0.0,6.87,4.89,13.64,25.62,26.94,8.89,23.83,18.46,22.76
