COUNTY NAME,18-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-OVER,TOTAL
FORSYTH,12742.0,8461.0,9096.0,11486.0,14870.0,17611.0,15308.0,11868.0,8658.0,21970.0,132070.0
FRANKLIN,987.0,1033.0,908.0,868.0,935.0,1098.0,1179.0,1211.0,1117.0,3227.0,12563.0
FULTON,64797.0,80548.0,77886.0,69384.0,65089.0,67605.0,63962.0,57071.0,46989.0,105943.0,699274.0
GILMER,1252.0,1203.0,1059.0,1039.0,1241.0,1322.0,1618.0,1823.0,1940.0,5870.0,18367.0
GLASCOCK,169.0,148.0,129.0,152.0,167.0,193.0,181.0,200.0,152.0,416.0,1907.0
GLYNN,4158.0,4898.0,4417.0,4163.0,4114.0,4650.0,5042.0,5243.0,4984.0,13958.0,55627.0
GORDON,3051.0,2785.0,2387.0,2297.0,2592.0,2871.0,2768.0,2641.0,2331.0,6029.0,29752.0
GRADY,1280.0,1341.0,1170.0,1083.0,1113.0,1201.0,1393.0,1373.0,1278.0,3692.0,14924.0
GREENE,713.0,835.0,782.0,751.0,686.0,781.0,924.0,1077.0,1279.0,4296.0,12124.0
GWINNETT,55582.0,47037.0,43129.0,45149.0,48209.0,53701.0,53385.0,46632.0,36600.0,69412.0,498836.0
HABERSHAM,1973.0,1799.0,1684.0,1665.0,1710.0,1898.0,1943.0,2121.0,2119.0,6525.0,23437.0
HALL,10256.0,9458.0,8055.0,7834.0,8197.0,9351.0,9663.0,9163.0,8431.0,23139.0,103547.0
HANCOCK,537.0,499.0,376.0,402.0,349.0,437.0,579.0,548.0,624.0,1585.0,5936.0
HARALSON,1545.0,1544.0,1315.0,1265.0,1448.0,1756.0,1625.0,1480.0,1314.0,3671.0,16963.0
HARRIS,1900.0,1780.0,1586.0,1602.0,2004.0,2264.0,2477.0,2363.0,2253.0,5127.0,23356.0
HART,1085.0,1220.0,943.0,971.0,1008.0,1167.0,1383.0,1379.0,1368.0,4431.0,14955.0
HEARD,599.0,625.0,478.0,461.0,582.0,616.0,678.0,697.0,565.0,1426.0,6727.0
HENRY,16331.0,13137.0,11552.0,13001.0,14956.0,16504.0,15632.0,12836.0,10312.0,21891.0,146152.0
HOUSTON,9177.0,9612.0,9332.0,8398.0,7962.0,8358.0,9676.0,9088.0,7263.0,16327.0,95193.0
IRWIN,464.0,462.0,396.0,406.0,406.0,473.0,473.0,487.0,460.0,1317.0,5344.0
JACKSON,3257.0,3106.0,3062.0,3466.0,3510.0,3826.0,3588.0,3373.0,2840.0,7467.0,37495.0
JASPER,753.0,721.0,711.0,644.0,706.0,780.0,846.0,886.0,783.0,2024.0,8854.0
JEFF DAVIS,722.0,758.0,651.0,656.0,674.0,729.0,751.0,736.0,725.0,1751.0,8153.0
JEFFERSON,964.0,934.0,817.0,718.0,775.0,886.0,1021.0,966.0,997.0,2615.0,10693.0
JENKINS,501.0,458.0,369.0,366.0,347.0,378.0,471.0,485.0,490.0,1233.0,5098.0
JOHNSON,458.0,438.0,374.0,380.0,369.0,411.0,493.0,520.0,487.0,1335.0,5265.0
JONES,1594.0,1433.0,1365.0,1459.0,1504.0,1698.0,1736.0,1693.0,1472.0,3702.0,17656.0
LAMAR,982.0,1103.0,903.0,836.0,914.0,971.0,1061.0,1039.0,1025.0,2646.0,11480.0
LANIER,488.0,499.0,471.0,443.0,410.0,413.0,485.0,449.0,411.0,918.0,4987.0
LAURENS,2359.0,2189.0,1931.0,2157.0,2101.0,2354.0,2467.0,2567.0,2413.0,6312.0,26850.0
LEE,1991.0,1844.0,1819.0,2026.0,2203.0,2254.0,2053.0,1990.0,1720.0,3315.0,21215.0
LIBERTY,3443.0,4520.0,3965.0,3314.0,2728.0,2812.0,3038.0,2899.0,2226.0,4155.0,33100.0
LINCOLN,502.0,452.0,392.0,341.0,427.0,425.0,552.0,617.0,568.0,1575.0,5851.0
LONG,865.0,881.0,916.0,765.0,740.0,692.0,740.0,667.0,536.0,971.0,7773.0
LOWNDES,7388.0,7783.0,6453.0,5371.0,4927.0,5284.0,5531.0,5260.0,4714.0,11598.0,64309.0
LUMPKIN,1648.0,1558.0,1341.0,1317.0,1285.0,1398.0,1531.0,1738.0,1665.0,4293.0,17774.0
MCDUFFIE,1255.0,1369.0,1275.0,1069.0,1115.0,1179.0,1433.0,1359.0,1231.0,3142.0,14427.0
MCINTOSH,626.0,750.0,624.0,610.0,640.0,706.0,787.0,822.0,962.0,2413.0,8940.0
MACON,641.0,717.0,543.0,491.0,494.0,497.0,664.0,721.0,725.0,1664.0,7157.0
MADISON,1741.0,1457.0,1290.0,1251.0,1393.0,1476.0,1652.0,1620.0,1529.0,3602.0,17011.0
MARION,471.0,455.0,380.0,324.0,313.0,397.0,510.0,525.0,415.0,1090.0,4880.0
MERIWETHER,1107.0,1280.0,1121.0,1061.0,992.0,1176.0,1365.0,1327.0,1319.0,3594.0,14342.0
MILLER,341.0,338.0,338.0,305.0,294.0,321.0,407.0,345.0,340.0,1030.0,4059.0
MITCHELL,1184.0,1221.0,995.0,1033.0,1001.0,1094.0,1202.0,1190.0,1061.0,2902.0,12883.0
MONROE,1526.0,1410.0,1289.0,1307.0,1440.0,1624.0,1751.0,1884.0,1781.0,3918.0,17930.0
MONTGOMERY,451.0,440.0,422.0,344.0,408.0,458.0,503.0,514.0,436.0,1260.0,5236.0
MORGAN,1070.0,939.0,872.0,879.0,984.0,1095.0,1213.0,1217.0,1169.0,2977.0,12415.0
MURRAY,1894.0,1912.0,1562.0,1631.0,1782.0,1921.0,2016.0,1867.0,1591.0,3891.0,20067.0
MUSCOGEE,12516.0,13917.0,13046.0,11673.0,10312.0,10078.0,10916.0,10975.0,9576.0,21524.0,124533.0
NEWTON,6873.0,6315.0,5606.0,6249.0,6881.0,7316.0,6754.0,5748.0,4907.0,11390.0,68039.0
OCONEE,2721.0,2079.0,1889.0,2240.0,2409.0,2862.0,2675.0,2540.0,2196.0,4829.0,26440.0
OGLETHORPE,746.0,693.0,676.0,672.0,727.0,850.0,858.0,943.0,765.0,2047.0,8977.0
PAULDING,9659.0,8348.0,8079.0,9228.0,10336.0,11166.0,9881.0,8000.0,6026.0,12890.0,93613.0
PEACH,2069.0,2036.0,1373.0,1167.0,1162.0,1281.0,1540.0,1580.0,1413.0,3684.0,17305.0
PICKENS,1377.0,1513.0,1279.0,1340.0,1468.0,1699.0,1836.0,1891.0,1899.0,5547.0,19849.0
PIERCE,928.0,887.0,819.0,900.0,920.0,962.0,1030.0,912.0,877.0,2612.0,10847.0
PIKE,1151.0,972.0,832.0,920.0,1128.0,1218.0,1247.0,1115.0,965.0,2356.0,11904.0
POLK,1834.0,1989.0,1773.0,1697.0,1720.0,1929.0,1992.0,2073.0,1834.0,4979.0,21820.0
PULASKI,504.0,432.0,383.0,372.0,387.0,425.0,504.0,537.0,519.0,1463.0,5526.0
PUTNAM,951.0,998.0,954.0,829.0,800.0,1059.0,1150.0,1243.0,1358.0,4122.0,13464.0
QUITMAN,124.0,108.0,94.00,96.00,88.00,114.0,142.0,136.0,154.0,526.0,1582.0
RABUN,860.0,762.0,641.0,572.0,710.0,779.0,893.0,1046.0,1108.0,3833.0,11204.0
RANDOLPH,373.0,353.0,325.0,298.0,278.0,292.0,391.0,439.0,385.0,1122.0,4256.0
RICHMOND,12806.0,15423.0,13644.0,11478.0,9636.0,9869.0,11192.0,11666.0,10558.0,23343.0,129615.0
ROCKDALE,6579.0,5425.0,4395.0,4536.0,5151.0,5666.0,6158.0,5514.0,4878.0,11024.0,59326.0
SCHLEY,264.0,215.0,202.0,222.0,256.0,300.0,252.0,232.0,176.0,573.0,2692.0
SCREVEN,757.0,910.0,738.0,691.0,626.0,702.0,855.0,884.0,882.0,2097.0,9142.0
SEMINOLE,539.0,475.0,423.0,390.0,417.0,458.0,507.0,582.0,535.0,1659.0,5985.0
SPALDING,3712.0,3916.0,3426.0,3330.0,3265.0,3447.0,3689.0,3673.0,3293.0,9456.0,41207.0
STEPHENS,1316.0,1413.0,1161.0,1126.0,1173.0,1300.0,1377.0,1468.0,1438.0,4117.0,15889.0
STEWART,275.0,230.0,240.0,230.0,205.0,238.0,322.0,302.0,299.0,774.0,3115.0
SUMTER,1653.0,1825.0,1498.0,1344.0,1308.0,1424.0,1530.0,1525.0,1491.0,4232.0,17830.0
TALBOT,372.0,349.0,275.0,278.0,304.0,364.0,467.0,502.0,523.0,1121.0,4555.0
TALIAFERRO,86.00,80.00,90.00,91.00,76.00,86.00,121.0,115.0,117.0,380.0,1242.0
TATTNALL,954.0,970.0,838.0,825.0,801.0,899.0,1039.0,1005.0,862.0,2493.0,10686.0
TAYLOR,498.0,389.0,326.0,340.0,377.0,457.0,471.0,489.0,445.0,1190.0,4982.0
TELFAIR,436.0,489.0,419.0,443.0,451.0,467.0,550.0,614.0,609.0,1517.0,5995.0
TERRELL,747.0,629.0,467.0,475.0,401.0,500.0,589.0,615.0,600.0,1553.0,6576.0
THOMAS,2416.0,2607.0,2481.0,2331.0,2219.0,2439.0,2846.0,2809.0,2530.0,7069.0,29747.0
TIFT,2283.0,2202.0,1948.0,1973.0,1842.0,1961.0,2008.0,1987.0,1873.0,4667.0,22744.0
TOOMBS,1372.0,1375.0,1180.0,1221.0,1121.0,1190.0,1316.0,1339.0,1246.0,3374.0,14734.0
TOWNS,844.0,434.0,371.0,377.0,454.0,533.0,601.0,760.0,832.0,3667.0,8873.0
TREUTLEN,374.0,357.0,338.0,354.0,314.0,358.0,379.0,365.0,361.0,983.0,4183.0
TROUP,4057.0,4247.0,3616.0,3431.0,3456.0,3682.0,3908.0,3862.0,3530.0,8432.0,42221.0
TURNER,496.0,553.0,467.0,417.0,378.0,452.0,456.0,486.0,461.0,1280.0,5446.0
TWIGGS,545.0,520.0,477.0,396.0,425.0,493.0,632.0,694.0,608.0,1446.0,6236.0
UNION,837.0,845.0,778.0,751.0,852.0,1078.0,1313.0,1565.0,1709.0,6490.0,16218.0
UPSON,1468.0,1407.0,1144.0,1156.0,1246.0,1396.0,1536.0,1526.0,1423.0,3988.0,16290.0
WALKER,3303.0,3459.0,3091.0,3337.0,3429.0,3472.0,3596.0,3584.0,3438.0,9657.0,40366.0
WALTON,5690.0,5061.0,4775.0,4851.0,5227.0,6024.0,5988.0,5231.0,4465.0,11459.0,58771.0
WARE,1711.0,1754.0,1483.0,1474.0,1403.0,1560.0,1677.0,1777.0,1731.0,4728.0,19298.0
WARREN,323.0,315.0,255.0,243.0,228.0,283.0,340.0,359.0,350.0,915.0,3611.0
WASHINGTON,1149.0,1142.0,943.0,881.0,847.0,951.0,1300.0,1260.0,1147.0,2925.0,12545.0
WAYNE,1460.0,1609.0,1304.0,1275.0,1292.0,1449.0,1475.0,1439.0,1407.0,3736.0,16446.0
WEBSTER,162.0,108.0,99.00,110.0,114.0,132.0,155.0,154.0,166.0,382.0,1582.0
WHEELER,225.0,225.0,197.0,244.0,238.0,233.0,279.0,287.0,278.0,789.0,2995.0
WHITE,1249.0,1236.0,1005.0,1105.0,1213.0,1383.0,1545.0,1650.0,1600.0,4858.0,16844.0
WHITFIELD,5338.0,4615.0,3799.0,3676.0,3752.0,4214.0,4432.0,4087.0,3791.0,9678.0,47382.0
WILCOX,423.0,419.0,324.0,332.0,341.0,359.0,378.0,412.0,395.0,1169.0,4552.0
WILKES,580.0,486.0,404.0,425.0,413.0,520.0,618.0,652.0,613.0,1865.0,6576.0
WILKINSON,574.0,501.0,491.0,400.0,415.0,484.0,607.0,621.0,599.0,1403.0,6095.0
WORTH,1112.0,1202.0,1011.0,905.0,925.0,1066.0,1168.0,1208.0,1143.0,2977.0,12717.0
TOTAL,618097.0,631534.0,577391.0,556227.0,556064.0,598314.0,604803.0,565614.0,489314.0,1157821.0,6355179.0
