ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,50.00,20.16,9.52,0.00,0.00,24.69,8.28,23.55
2016 Primary,0.00,18.55,9.52,0.00,0.00,25.10,5.44,23.73
2016 Primary Runoff,33.33,8.94,9.52,0.00,5.26,20.82,4.08,19.50
2016 General,40.00,60.80,43.48,33.33,42.86,56.06,37.42,55.16
2018 Primary,0.00,13.22,0.00,0.00,5.00,12.91,3.14,12.15
2018 Primary Runoff,0.00,4.13,0.00,0.00,0.00,8.27,0.92,7.55
2018 General,50.00,54.26,35.71,57.14,21.74,46.93,23.96,45.64
