ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,33.33,23.53,0.00,100.0,0.00,28.29,12.60,27.46
2016 Primary,33.33,30.58,11.11,0.00,0.00,44.80,15.50,43.05
2016 Primary Runoff,0.00,28.93,11.11,0.00,0.00,38.81,9.30,37.21
2016 General,33.33,63.03,33.33,75.00,33.33,65.20,38.97,63.97
2018 Primary,0.00,12.90,8.33,0.00,0.00,18.46,3.94,17.36
2018 Primary Runoff,0.00,3.33,0.00,0.00,0.00,10.81,2.50,10.03
2018 General,33.33,53.85,15.38,33.33,50.00,57.41,23.62,55.29
