COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
ATKINSON,1.0,35.0,22.0,0.0,4.0,7.0,0.0,3.0,1.0,1.0,91.0,75.0,0.0,0.0,2.0,0.0,1640.0,1425.0,0.0,520.0,377.0,4204.0
BEN HILL,0.0,80.0,72.0,0.0,14.0,12.0,0.0,1.0,0.0,0.0,61.0,48.0,0.0,18.0,14.0,1.0,3026.0,2608.0,0.0,1971.0,1265.0,9191.0
BERRIEN,1.0,150.0,154.0,0.0,13.0,21.0,0.0,5.0,2.0,0.0,47.0,39.0,0.0,10.0,15.0,1.0,4567.0,3998.0,0.0,621.0,447.0,10091.0
BIBB,2.0,514.0,492.0,0.0,120.0,99.0,0.0,10.0,7.0,1.0,114.0,108.0,0.0,212.0,213.0,1.0,11537.0,9362.0,1.0,4009.0,2580.0,29382.0
BLECKLEY,0.0,82.0,68.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,9.0,16.0,0.0,2660.0,2421.0,0.0,840.0,514.0,6654.0
BROOKS,0.0,217.0,235.0,0.0,28.0,29.0,0.0,2.0,6.0,0.0,49.0,33.0,0.0,13.0,8.0,0.0,2991.0,2591.0,1.0,2049.0,1530.0,9782.0
COLQUITT,10.0,416.0,392.0,0.0,65.0,44.0,0.0,2.0,3.0,0.0,269.0,254.0,0.0,38.0,39.0,0.0,8095.0,6911.0,1.0,3037.0,2182.0,21758.0
COOK,0.0,104.0,138.0,0.0,23.0,17.0,0.0,1.0,3.0,0.0,49.0,37.0,0.0,17.0,18.0,0.0,3265.0,2889.0,0.0,1470.0,1001.0,9032.0
DODGE,0.0,126.0,133.0,0.0,13.0,12.0,0.0,3.0,1.0,0.0,23.0,17.0,0.0,15.0,11.0,1.0,4026.0,3682.0,0.0,1643.0,1077.0,10783.0
HOUSTON,8.0,1988.0,2178.0,1.0,466.0,342.0,0.0,33.0,22.0,1.0,916.0,714.0,0.0,833.0,587.0,6.0,29596.0,26140.0,12.0,14727.0,10314.0,88884.0
IRWIN,0.0,23.0,44.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,3.0,4.0,1.0,1948.0,1772.0,1.0,806.0,500.0,5134.0
JONES,0.0,56.0,68.0,0.0,13.0,11.0,0.0,6.0,8.0,0.0,46.0,26.0,0.0,42.0,30.0,0.0,6536.0,5769.0,0.0,2536.0,1872.0,17019.0
LANIER,0.0,154.0,143.0,0.0,19.0,14.0,0.0,5.0,1.0,0.0,32.0,13.0,0.0,14.0,6.0,1.0,1770.0,1507.0,0.0,577.0,453.0,4709.0
LOWNDES,11.0,1206.0,1253.0,1.0,373.0,273.0,0.0,23.0,22.0,0.0,383.0,294.0,0.0,273.0,198.0,6.0,18114.0,15730.0,4.0,12228.0,8204.0,58596.0
MONROE,7.0,414.0,463.0,0.0,39.0,49.0,0.0,1.0,0.0,0.0,43.0,35.0,0.0,40.0,30.0,2.0,6454.0,5839.0,1.0,2112.0,1599.0,17128.0
PULASKI,3.0,57.0,41.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,12.0,9.0,0.0,1920.0,1746.0,0.0,891.0,605.0,5325.0
TELFAIR,1.0,68.0,74.0,0.0,8.0,5.0,0.0,1.0,1.0,0.0,24.0,20.0,0.0,7.0,9.0,0.0,1995.0,1862.0,0.0,1166.0,848.0,6089.0
THOMAS,1.0,619.0,594.0,0.0,69.0,50.0,0.0,6.0,1.0,1.0,96.0,84.0,0.0,50.0,50.0,2.0,9281.0,8026.0,1.0,5614.0,3757.0,28302.0
TIFT,8.0,269.0,293.0,0.0,60.0,52.0,0.0,2.0,2.0,1.0,226.0,207.0,0.0,85.0,68.0,7.0,7817.0,6621.0,5.0,3772.0,2473.0,21968.0
TURNER,1.0,50.0,68.0,0.0,7.0,8.0,0.0,1.0,1.0,0.0,17.0,12.0,0.0,7.0,11.0,2.0,1627.0,1451.0,1.0,1197.0,835.0,5296.0
TWIGGS,1.0,118.0,142.0,0.0,15.0,4.0,0.0,1.0,0.0,0.0,13.0,8.0,0.0,8.0,5.0,0.0,1625.0,1510.0,0.0,1446.0,1256.0,6152.0
WILCOX,0.0,8.0,21.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,14.0,18.0,0.0,2.0,2.0,0.0,1588.0,1438.0,0.0,795.0,567.0,4463.0
WILKINSON,1.0,44.0,48.0,0.0,4.0,10.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,7.0,4.0,0.0,1744.0,1570.0,1.0,1471.0,1069.0,5982.0
WORTH,1.0,129.0,171.0,0.0,32.0,25.0,0.0,1.0,1.0,0.0,24.0,23.0,0.0,19.0,11.0,1.0,4608.0,4094.0,0.0,1921.0,1357.0,12418.0
TOTAL,57.0,6927.0,7307.0,2.0,1412.0,1104.0,0.0,108.0,84.0,5.0,2581.0,2107.0,0.0,1734.0,1360.0,32.0,138430.0,120962.0,29.0,67419.0,46682.0,398342.0
