COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BANKS,0.0,148.0,167.0,0.0,12.0,15.0,0.0,5.0,1.0,0.0,45.0,56.0,0.0,25.0,33.0,1.0,4586.0,4217.0,1.0,83.0,101.0,9496.0
CLARKE,4.0,356.0,383.0,1.0,36.0,32.0,0.0,1.0,0.0,0.0,157.0,152.0,0.0,15.0,11.0,2.0,1560.0,1318.0,1.0,2212.0,1510.0,7751.0
DAWSON,1.0,333.0,343.0,0.0,22.0,25.0,0.0,4.0,3.0,0.0,70.0,55.0,0.0,30.0,19.0,0.0,7066.0,6408.0,0.0,20.0,34.0,14433.0
ELBERT,0.0,94.0,132.0,0.0,13.0,9.0,0.0,1.0,0.0,0.0,34.0,37.0,0.0,24.0,21.0,0.0,4240.0,3762.0,1.0,2031.0,1455.0,11854.0
FANNIN,0.0,202.0,217.0,0.0,17.0,18.0,0.0,5.0,4.0,0.0,24.0,26.0,0.0,19.0,9.0,0.0,8115.0,7323.0,0.0,7.0,13.0,15999.0
FORSYTH,11.0,2483.0,2661.0,1.0,79.0,74.0,0.0,14.0,8.0,0.0,281.0,250.0,2.0,111.0,77.0,15.0,14190.0,12826.0,0.0,153.0,151.0,33387.0
FRANKLIN,0.0,160.0,159.0,0.0,18.0,10.0,0.0,2.0,1.0,0.0,36.0,41.0,0.0,34.0,26.0,0.0,5560.0,5067.0,0.0,502.0,354.0,11970.0
GILMER,2.0,349.0,368.0,0.0,26.0,32.0,0.0,4.0,4.0,0.0,87.0,114.0,0.0,19.0,12.0,1.0,8240.0,7713.0,0.0,17.0,25.0,17013.0
HABERSHAM,1.0,438.0,439.0,0.0,39.0,42.0,0.0,5.0,2.0,0.0,175.0,249.0,0.0,114.0,112.0,0.0,10580.0,9400.0,0.0,227.0,195.0,22018.0
HALL,38.0,4171.0,4174.0,0.0,391.0,349.0,0.0,16.0,11.0,10.0,2651.0,2625.0,0.0,455.0,405.0,25.0,38698.0,34150.0,1.0,3908.0,2828.0,94906.0
HART,1.0,174.0,174.0,0.0,11.0,14.0,0.0,1.0,1.0,0.0,33.0,36.0,0.0,52.0,40.0,0.0,6029.0,5314.0,0.0,1355.0,972.0,14207.0
JACKSON,6.0,783.0,841.0,0.0,72.0,73.0,0.0,4.0,3.0,1.0,324.0,318.0,0.0,166.0,139.0,6.0,15776.0,14073.0,1.0,1196.0,964.0,34746.0
LUMPKIN,1.0,382.0,414.0,0.0,36.0,35.0,0.0,21.0,26.0,0.0,103.0,90.0,0.0,34.0,18.0,1.0,8061.0,7181.0,0.0,73.0,66.0,16542.0
MADISON,2.0,488.0,466.0,0.0,30.0,33.0,0.0,1.0,3.0,0.0,67.0,52.0,0.0,51.0,25.0,2.0,7275.0,6477.0,0.0,749.0,589.0,16310.0
PICKENS,0.0,176.0,166.0,0.0,22.0,15.0,0.0,4.0,2.0,0.0,69.0,44.0,0.0,23.0,17.0,0.0,6264.0,5440.0,0.0,59.0,61.0,12362.0
RABUN,0.0,161.0,162.0,0.0,17.0,14.0,0.0,0.0,2.0,1.0,35.0,64.0,0.0,17.0,16.0,1.0,5304.0,4702.0,0.0,30.0,19.0,10545.0
STEPHENS,6.0,200.0,193.0,0.0,25.0,18.0,0.0,4.0,1.0,0.0,46.0,35.0,0.0,48.0,46.0,1.0,7014.0,6059.0,0.0,875.0,659.0,15230.0
TOWNS,0.0,71.0,85.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,8.0,12.0,0.0,6.0,8.0,0.0,4347.0,3831.0,0.0,28.0,19.0,8427.0
UNION,2.0,233.0,265.0,0.0,20.0,20.0,0.0,4.0,2.0,0.0,43.0,25.0,0.0,29.0,9.0,1.0,7650.0,6787.0,0.0,13.0,12.0,15115.0
WHITE,0.0,183.0,171.0,0.0,22.0,22.0,0.0,4.0,1.0,0.0,51.0,51.0,0.0,23.0,23.0,1.0,7910.0,7025.0,0.0,106.0,99.0,15692.0
TOTAL,75.0,11585.0,11980.0,2.0,912.0,856.0,0.0,100.0,77.0,12.0,4339.0,4332.0,2.0,1295.0,1066.0,57.0,178465.0,159073.0,5.0,13644.0,10126.0,398003.0
