ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,25.96,25.00,0.00,0.00,42.37,16.67,30.48
2016 Primary,0.00,33.11,0.00,0.00,0.00,38.42,0.00,34.06
2016 Primary Runoff,0.00,14.00,0.00,0.00,0.00,9.04,0.00,12.40
2016 General,0.00,61.89,0.00,0.00,0.00,73.99,25.00,64.24
2018 Primary,0.00,16.31,0.00,0.00,0.00,22.81,0.00,17.19
2018 Primary Runoff,0.00,6.16,0.00,0.00,0.00,17.65,0.00,8.77
2018 General,0.00,55.69,0.00,0.00,0.00,70.06,29.03,57.58
