ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,35.84,32.75,0.00,34.17
2016 Primary,43.69,42.31,0.00,42.95
2016 Primary Runoff,17.24,17.75,0.00,17.52
2016 General,69.80,70.24,0.00,69.92
2018 Primary,23.13,19.31,0.00,21.10
2018 Primary Runoff,16.15,13.75,0.00,14.87
2018 General,67.11,65.67,100.0,66.41
