ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,26.73,31.55,0.00,29.42
2016 Primary,11.10,11.71,0.00,11.44
2016 Primary Runoff,4.40,3.93,0.00,4.13
2016 General,58.37,66.63,75.00,63.02
2018 Primary,14.63,17.14,0.00,16.02
2018 Primary Runoff,10.17,10.84,0.00,10.54
2018 General,50.29,60.51,33.33,55.96
