ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,35.05,43.67,0.00,39.65
2016 Primary,16.27,18.60,0.00,17.52
2016 Primary Runoff,1.23,1.21,0.00,1.22
2016 General,65.16,75.57,0.00,70.67
2018 Primary,23.27,29.77,100.0,26.74
2018 Primary Runoff,15.96,18.38,0.00,17.24
2018 General,63.45,73.19,100.0,68.64
