ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,44.95,45.55,50.00,45.27
2016 Primary,16.57,15.99,0.00,16.25
2016 Primary Runoff,5.75,3.81,0.00,4.72
2016 General,72.95,74.97,100.0,74.03
2018 Primary,26.86,27.12,50.00,27.01
2018 Primary Runoff,29.25,27.05,0.00,28.08
2018 General,65.97,69.27,100.0,67.72
