ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,37.99,40.09,0.00,39.10
2016 Primary,14.48,15.03,0.00,14.76
2016 Primary Runoff,4.00,3.01,0.00,3.47
2016 General,64.58,69.54,50.00,67.17
2018 Primary,19.67,20.13,25.00,19.92
2018 Primary Runoff,18.20,16.06,0.00,17.04
2018 General,59.73,64.94,50.00,62.45
