ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,38.32,40.39,0.00,39.39
2016 Primary,14.42,14.70,0.00,14.56
2016 Primary Runoff,12.24,10.33,0.00,11.23
2016 General,69.05,73.25,75.00,71.27
2018 Primary,16.65,16.25,14.29,16.44
2018 Primary Runoff,17.01,15.87,0.00,16.38
2018 General,61.70,64.69,60.00,63.27
