ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,14.61,18.72,50.00,17.05
2016 Primary,4.66,5.94,0.00,5.41
2016 Primary Runoff,0.80,0.68,0.00,0.73
2016 General,40.12,53.76,50.00,48.12
2018 Primary,5.82,9.47,0.00,7.96
2018 Primary Runoff,4.19,6.58,0.00,5.60
2018 General,34.08,46.67,66.67,41.49
