ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,30.40,37.70,0.00,34.52
2016 Primary,11.73,14.81,0.00,13.47
2016 Primary Runoff,0.32,0.25,0.00,0.28
2016 General,61.03,70.92,0.00,66.58
2018 Primary,17.78,24.42,0.00,21.42
2018 Primary Runoff,8.85,11.41,0.00,10.26
2018 General,57.03,66.98,0.00,62.47
