ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,41.62,44.41,0.00,43.09
2016 Primary,18.02,16.20,0.00,17.05
2016 Primary Runoff,6.93,6.45,0.00,6.68
2016 General,68.13,73.46,60.00,70.91
2018 Primary,22.04,21.91,33.33,21.98
2018 Primary Runoff,21.18,20.63,16.67,20.88
2018 General,62.66,66.46,83.33,64.71
