ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,30.29,32.52,0.00,31.50
2016 Primary,11.49,11.54,0.00,11.51
2016 Primary Runoff,7.10,6.58,0.00,6.82
2016 General,58.43,64.27,100.0,61.62
2018 Primary,13.30,13.47,33.33,13.41
2018 Primary Runoff,12.20,11.14,33.33,11.65
2018 General,50.45,56.39,66.67,53.63
