ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,0.00,26.19,15.28,0.00,22.22,35.63,25.16,31.50
2016 Primary,0.00,10.00,0.00,0.00,3.03,13.47,7.94,11.51
2016 Primary Runoff,0.00,0.43,1.39,0.00,1.52,9.89,5.08,6.82
2016 General,36.84,58.87,39.02,0.00,60.29,65.70,51.03,61.62
2018 Primary,0.00,14.37,1.25,0.00,6.94,14.62,9.21,13.41
2018 Primary Runoff,0.00,7.90,1.25,0.00,8.45,14.57,7.35,11.65
2018 General,33.33,58.20,38.30,33.33,48.86,54.72,42.86,53.63
