ELECTION TYPE/YEAR,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
2016 Presidential Primary,54.55,23.70,20.45,100.0,22.81,41.15,26.34,38.33
2016 Primary,0.00,14.86,4.76,50.00,7.02,16.34,7.20,15.11
2016 Primary Runoff,8.33,2.31,0.00,50.00,5.26,13.39,5.60,11.77
2016 General,66.67,62.81,58.70,100.0,43.40,72.26,58.43,69.85
2018 Primary,0.00,11.32,1.69,33.33,13.73,18.45,9.93,16.75
2018 Primary Runoff,5.00,9.43,3.39,33.33,14.00,20.36,9.49,18.17
2018 General,61.11,62.28,31.25,50.00,47.46,64.14,48.72,61.73
