ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,31.06,34.49,0.00,33.01
2016 Primary,12.98,13.57,0.00,13.32
2016 Primary Runoff,0.34,0.26,0.00,0.30
2016 General,56.83,67.07,25.00,62.61
2018 Primary,11.86,15.50,0.00,13.88
2018 Primary Runoff,5.19,5.74,0.00,5.50
2018 General,52.55,61.72,25.00,57.63
