ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,27.62,32.59,100.0,30.52
2016 Primary,10.71,12.01,0.00,11.45
2016 Primary Runoff,3.10,4.17,50.00,3.75
2016 General,56.59,64.84,77.78,61.39
2018 Primary,13.07,16.76,14.29,15.18
2018 Primary Runoff,3.50,4.11,0.00,3.85
2018 General,52.45,62.94,25.00,58.35
