ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,37.86,38.70,50.00,38.32
2016 Primary,21.28,20.22,0.00,20.69
2016 Primary Runoff,1.31,1.61,0.00,1.47
2016 General,63.15,68.30,66.67,65.93
2018 Primary,15.82,16.67,0.00,16.27
2018 Primary Runoff,11.07,10.44,0.00,10.73
2018 General,53.81,59.25,50.00,56.72
