ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,45.87,43.43,33.33,44.54
2016 Primary,23.83,24.50,0.00,24.18
2016 Primary Runoff,17.86,17.97,0.00,17.91
2016 General,64.73,66.55,33.33,65.70
2018 Primary,18.98,16.02,0.00,17.37
2018 Primary Runoff,13.60,9.41,0.00,11.32
2018 General,58.96,59.92,44.44,59.45
