COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BAKER,0.0,5.13,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.38,28.39,0.0,7.53,7.06,15.69
BIBB,0.0,3.44,3.03,0.0,3.61,4.13,0.0,6.45,9.09,0.0,1.54,1.45,0.0,3.88,3.12,0.0,17.05,19.73,0.0,10.53,7.62,11.46
CALHOUN,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,16.94,18.91,0.0,8.2,6.74,11.18
CHATTAHOOCHEE,0.0,2.05,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,2.78,0.0,0.0,10.65,12.76,0.0,19.14,13.15,10.75
CLAY,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.92,33.52,0.0,16.67,10.13,21.03
CRAWFORD,0.0,3.16,3.79,0.0,4.17,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,15.65,18.65,0.0,3.59,4.64,13.44
CRISP,0.0,4.26,1.87,0.0,0.0,8.0,0.0,0.0,20.0,0.0,0.0,6.06,0.0,0.0,2.56,0.0,15.88,20.44,0.0,1.75,1.33,10.49
DECATUR,10.0,2.5,3.74,0.0,0.0,8.57,0.0,0.0,0.0,0.0,2.56,1.08,0.0,10.0,5.56,0.0,14.85,17.86,0.0,4.15,3.3,10.77
DOOLY,0.0,5.26,3.88,0.0,10.0,12.5,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,20.55,24.2,0.0,4.62,3.68,12.57
DOUGHERTY,1.41,1.83,1.73,0.0,2.19,3.25,0.0,3.85,5.88,0.0,3.17,1.69,0.0,3.79,2.42,0.0,14.4,17.18,0.72,6.21,4.8,7.97
EARLY,0.0,8.14,7.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.29,25.97,0.0,19.46,12.43,20.36
GRADY,0.0,3.35,2.3,0.0,1.85,3.23,0.0,20.0,0.0,0.0,0.0,3.0,0.0,4.55,3.85,0.0,15.78,17.08,20.0,3.4,2.09,11.54
LEE,0.0,3.16,4.05,0.0,5.26,7.59,0.0,16.67,0.0,0.0,0.78,1.92,0.0,0.0,0.81,0.0,11.42,14.94,0.0,3.5,3.35,10.41
MACON,0.0,4.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,17.17,0.0,6.31,4.42,9.15
MARION,0.0,1.28,4.9,0.0,8.33,0.0,0.0,0.0,0.0,0.0,2.86,2.78,0.0,0.0,0.0,0.0,10.32,13.68,0.0,5.4,3.97,9.0
MILLER,0.0,9.43,5.77,0.0,0.0,0.0,0.0,33.33,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,25.7,25.13,0.0,7.95,6.65,20.12
MITCHELL,0.0,3.62,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,3.57,0.0,15.38,0.0,0.0,16.24,20.17,0.0,5.68,4.3,11.35
MUSCOGEE,0.0,2.45,1.73,0.0,1.55,0.74,0.0,1.67,0.0,0.0,1.43,2.15,0.0,1.82,1.79,0.0,10.23,12.29,0.0,3.16,2.44,5.35
PEACH,0.0,2.76,3.05,0.0,4.0,6.25,0.0,0.0,20.0,0.0,2.22,1.79,0.0,6.98,6.06,0.0,16.56,18.67,0.0,5.03,3.9,10.72
QUITMAN,0.0,16.0,17.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,50.0,0.0,0.0,38.44,40.05,0.0,31.76,31.16,34.46
RANDOLPH,0.0,12.7,8.06,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.03,31.05,0.0,26.38,20.34,25.68
SCHLEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61,18.48,0.0,5.47,5.21,13.52
