COUNTY NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BANKS,4.0,365.0,487.0,0.0,21.0,24.0,0.0,7.0,4.0,0.0,77.0,95.0,0.0,46.0,40.0,6.0,4882.0,4623.0,1.0,92.0,118.0,10892.0
CLARKE,10.0,560.0,616.0,1.0,43.0,36.0,0.0,2.0,1.0,1.0,284.0,262.0,0.0,25.0,12.0,4.0,1694.0,1463.0,0.0,2382.0,1679.0,9075.0
DAWSON,12.0,833.0,937.0,0.0,27.0,44.0,0.0,5.0,14.0,0.0,103.0,89.0,0.0,50.0,37.0,4.0,8379.0,7679.0,0.0,32.0,45.0,18290.0
ELBERT,3.0,231.0,270.0,0.0,18.0,17.0,0.0,4.0,0.0,0.0,55.0,54.0,0.0,25.0,22.0,0.0,4174.0,3645.0,1.0,1861.0,1290.0,11670.0
FANNIN,7.0,487.0,506.0,0.0,30.0,31.0,0.0,13.0,13.0,0.0,48.0,51.0,0.0,26.0,12.0,2.0,8694.0,7767.0,0.0,20.0,12.0,17719.0
FORSYTH,33.0,4540.0,4827.0,2.0,164.0,133.0,0.0,35.0,29.0,1.0,466.0,435.0,2.0,204.0,138.0,32.0,15646.0,14299.0,0.0,287.0,292.0,41565.0
FRANKLIN,3.0,363.0,421.0,0.0,25.0,14.0,0.0,1.0,3.0,1.0,44.0,48.0,0.0,30.0,32.0,1.0,5957.0,5410.0,0.0,531.0,379.0,13263.0
GILMER,4.0,591.0,659.0,1.0,33.0,46.0,0.0,10.0,7.0,0.0,174.0,164.0,1.0,26.0,24.0,12.0,9096.0,8416.0,0.0,22.0,33.0,19319.0
HABERSHAM,10.0,945.0,1093.0,0.0,52.0,58.0,0.0,12.0,4.0,0.0,317.0,368.0,0.0,146.0,139.0,11.0,11355.0,10086.0,0.0,271.0,218.0,25085.0
HALL,68.0,7364.0,8124.0,0.0,484.0,446.0,0.0,50.0,56.0,27.0,4391.0,4071.0,4.0,624.0,569.0,78.0,42953.0,38273.0,4.0,4384.0,3348.0,115318.0
HART,3.0,378.0,399.0,0.0,11.0,25.0,0.0,6.0,1.0,0.0,46.0,49.0,0.0,59.0,47.0,5.0,6178.0,5526.0,0.0,1356.0,965.0,15054.0
JACKSON,16.0,1919.0,2162.0,0.0,131.0,120.0,0.0,12.0,16.0,1.0,565.0,492.0,0.0,248.0,228.0,21.0,18430.0,16662.0,1.0,1396.0,1144.0,43564.0
LUMPKIN,6.0,719.0,873.0,0.0,54.0,43.0,0.0,34.0,34.0,1.0,151.0,125.0,0.0,48.0,35.0,3.0,9321.0,8441.0,0.0,85.0,81.0,20054.0
MADISON,11.0,780.0,838.0,0.0,39.0,43.0,0.0,7.0,5.0,0.0,127.0,84.0,0.0,63.0,47.0,14.0,7670.0,6857.0,0.0,811.0,638.0,18034.0
PICKENS,0.0,443.0,520.0,0.0,30.0,19.0,0.0,6.0,7.0,0.0,85.0,54.0,0.0,30.0,24.0,0.0,6722.0,5998.0,0.0,72.0,62.0,14072.0
RABUN,2.0,359.0,398.0,0.0,21.0,22.0,0.0,6.0,5.0,1.0,71.0,83.0,0.0,18.0,21.0,9.0,5607.0,5022.0,0.0,31.0,26.0,11702.0
STEPHENS,8.0,499.0,579.0,0.0,45.0,33.0,0.0,7.0,4.0,0.0,54.0,50.0,0.0,42.0,49.0,9.0,7090.0,6256.0,0.0,877.0,700.0,16302.0
TOWNS,1.0,224.0,240.0,0.0,10.0,13.0,0.0,3.0,4.0,0.0,37.0,19.0,0.0,17.0,14.0,5.0,4711.0,4117.0,0.0,30.0,26.0,9471.0
UNION,4.0,571.0,601.0,0.0,25.0,28.0,0.0,8.0,6.0,0.0,68.0,37.0,0.0,36.0,11.0,13.0,8259.0,7220.0,0.0,16.0,14.0,16917.0
WHITE,1.0,624.0,662.0,0.0,24.0,28.0,0.0,12.0,8.0,1.0,75.0,67.0,0.0,30.0,30.0,3.0,8725.0,7891.0,0.0,104.0,105.0,18390.0
TOTAL,206.0,22795.0,25212.0,4.0,1287.0,1223.0,0.0,240.0,221.0,34.0,7238.0,6697.0,7.0,1793.0,1531.0,232.0,195543.0,175651.0,7.0,14660.0,11175.0,465756.0
