AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,2.78,0.00,2.04,0.00,0.00,2.34,2.04,2.18
25-29,0.00,0.00,0.00,0.00,0.00,1.45,1.25,1.36
30-34,0.00,0.00,0.00,0.00,0.00,2.37,1.51,2.13
35-39,4.00,1.04,0.00,0.00,0.00,4.19,1.21,3.70
40-44,4.35,0.00,0.00,0.00,0.00,5.48,2.29,4.93
45-49,4.00,1.27,0.00,0.00,16.67,8.44,3.39,7.81
50-54,5.88,1.14,0.00,0.00,0.00,9.20,3.04,8.42
55-59,9.52,3.28,0.00,0.00,0.00,11.97,4.98,11.24
60-64,0.00,0.00,0.00,0.00,0.00,15.33,5.02,14.20
65-OVER,2.86,5.22,5.56,0.00,8.33,21.03,8.96,20.01
TOTAL,3.28,1.33,0.68,0.00,2.27,10.19,3.23,9.17
