PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
MIRROR LAKE ELEMENTA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WINSTON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
DAY STAR GYM,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.02
COLONIAL HILLS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
EPHESUS BAPTIST CHUR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PRAYS MILL GYM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TURNER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FIRST BAPTIST LITHIA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
COUNTY LINE BAPTIST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
DEER LICK,0.00,3.81,0.00,0.00,3.57,0.47,1.44,1.80
GOLDEN METHODIST CH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OLD COURTHOUSE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BEULAH BAPTIST,0.00,3.70,0.00,0.00,0.00,0.57,0.75,1.47
STEWART,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ARBOR STATION,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BRIGHT STAR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
DORSETT SHOALS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CHAPEL HILL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CHURCH AT CHAPEL HILL,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.02
CHESTNUT LOG,0.00,0.55,0.00,0.00,0.00,0.00,0.31,0.30
ST JULIANS EPISCOPAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LUTHERAN CHURCH - GS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FIRST BAPTIST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FACTORY SHOALS,0.00,7.04,0.00,0.00,6.12,1.20,1.37,4.02
BOUNDARY WATERS,0.00,4.65,1.20,0.00,1.96,0.64,3.99,3.75
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,0.88,0.05,0.00,0.47,0.09,0.31,0.43
