PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ALEXANDER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
FOUR POINTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GIRARD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GOUGH,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GREENSCUT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
KEYSVILLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MIDVILLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MUNNERLYN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SARDIS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SCOTTS CROSSROADS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TELFAIR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ST. CLAIR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VIDETTE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NORTH WAYNESBORO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SOUTH WAYNESBORO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BLAKENEY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
