PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SUGAR VALLEY,0.00,0.00,0.00,0.00,0.00,8.52,0.00,8.20
PLAINVILLE,10.00,0.00,0.00,0.00,0.00,5.36,0.00,5.06
SONORAVILLE,0.00,0.68,0.74,0.00,5.56,7.79,0.89,7.17
PINE CHAPEL,0.00,0.00,0.00,0.00,0.00,8.08,4.76,7.88
OOSTANAULA,0.00,2.90,0.00,0.00,0.00,13.15,0.00,11.51
OAKMAN,0.00,0.00,0.00,0.00,0.00,4.63,0.00,4.45
GORDON COUNTY,0.00,2.12,0.67,0.00,4.35,9.23,0.00,8.16
CALHOUN CITY,1.64,1.64,0.74,8.33,2.33,11.47,3.02,9.54
LILY POND,0.00,1.49,0.00,0.00,0.00,7.03,0.00,6.47
FAIRMOUNT,0.00,0.00,0.00,0.00,0.00,7.12,6.67,6.97
88888,0.00,0.00,0.00,0.00,0.00,100.0,0.00,100.0
RED BUD,5.56,3.17,0.00,0.00,0.00,9.02,0.00,8.29
RESACA,0.00,0.00,0.00,0.00,0.00,9.32,0.00,8.32
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,1.86,1.63,0.57,5.88,2.54,8.83,1.44,7.95
