PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
MT. PLEASANT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
RECOVERY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
KENDRICK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CLIMAX,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BRINSON,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WEST BAINBRIDGE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BAINBRIDGE-COLISEUM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BDGE-FAIRGROUNDS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ATTAPULGUS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
