PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1,6.000,114.0,117.0,0.00,38.00,45.00,0.00,8.000,6.000,0.00,197.0,186.0,0.00,46.00,42.00,0.00,5279.0,4472.0,2.000,2962.0,2107.0,15627.0
2,0.00,10.00,6.000,0.00,3.000,2.000,0.00,0.00,0.00,0.00,18.00,21.00,0.00,2.000,1.000,0.00,763.0,662.0,0.00,184.0,131.0,1803.0
3,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,3.000,7.000,0.00,0.00,0.00,0.00,89.00,107.0,0.00,40.00,30.00,277.0
4,0.00,10.00,19.00,0.00,9.000,4.000,0.00,2.000,1.000,0.00,20.00,16.00,0.00,7.000,2.000,0.00,892.0,791.0,0.00,268.0,201.0,2242.0
5,0.00,14.00,19.00,0.00,5.000,5.000,0.00,0.00,1.000,0.00,17.00,32.00,0.00,4.000,1.000,0.00,751.0,649.0,0.00,198.0,150.0,1846.0
6,0.00,2.000,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.000,3.000,0.00,2.000,0.00,0.00,437.0,396.0,0.00,15.00,21.00,879.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,2.000,0.00,0.00,0.00,1.000,4.000
TOTAL,6.000,150.0,162.0,0.00,55.00,57.00,0.00,10.00,8.000,0.00,257.0,265.0,0.00,61.00,47.00,0.00,8213.0,7077.0,2.000,3667.0,2641.0,22678.0
