PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
