PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,2.00,4.00
ARLINGTON,0.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,90.00,83.00,0.00,109.0,89.00,379.0
BLAKELY,0.00,17.00,25.00,0.00,6.00,2.00,0.00,1.00,2.00,0.00,7.00,7.00,0.00,6.00,6.00,0.00,652.0,518.0,1.00,1414.0,848.0,3512.0
COLOMOKEE,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,91.00,76.00,0.00,35.00,24.00,232.0
CEDAR SPRINGS,0.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.0,108.0,0.00,29.00,23.00,281.0
CUBA,0.00,5.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,216.0,210.0,0.00,104.0,69.00,612.0
DAMASCUS,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.0,105.0,0.00,213.0,174.0,609.0
FREEMAN,0.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,94.00,93.00,0.00,22.00,21.00,241.0
HILTON,0.00,3.00,2.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,120.0,132.0,0.00,39.00,42.00,343.0
JAKIN,0.00,6.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,200.0,184.0,0.00,77.00,58.00,532.0
LUCILE,0.00,7.00,5.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,163.0,170.0,0.00,131.0,98.00,579.0
URQUHART,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,99.00,81.00,0.00,29.00,22.00,234.0
TOTAL,0.00,51.00,55.00,0.00,11.00,6.00,0.00,1.00,3.00,0.00,13.00,11.00,0.00,8.00,9.00,0.00,1956.0,1761.0,1.00,2202.0,1470.0,7558.0
