PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
DEVEREUX FIRE STATION,0.00,0.00,0.00,0.00
ST. MARK,0.00,0.00,0.00,0.00
COURTHOUSE,0.00,0.00,0.00,0.00
SECOND BEULAH,0.00,0.00,0.00,0.00
MAYFIELD COMMUNITY,0.00,0.00,0.00,0.00
POWER OF GOD,0.00,0.00,0.00,0.00
WARREN CHAPEL,0.00,0.00,0.00,0.00
YOUTH CENTER,0.00,0.00,0.00,0.00
SECOND DARRIEN,0.00,0.00,0.00,0.00
SPARTA 4C,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
TOTAL,0.00,0.00,0.00,0.00
